ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_variable_flag,Vmag,B-V,U-B,V-R,R-I
133.32164834030885,-0.6914444985619013,0.9265611091570498,0.041718412917798715,12.917081,13.182105,12.494432,1.7014904E-4,7.598883E-4,5.3852546E-4,NOT_AVAILABLE,13.027,0.485,-0.062,0.307,0.302
325.27864945565125,0.376059630826181,0.8823396526907638,0.05037428349409798,12.923591,13.206591,12.480905,5.416852E-4,0.0027417848,0.0010276106,NOT_AVAILABLE,13.038,0.516,0.051,0.318,0.327
194.14315449586607,44.250706338819974,-2.233862006690436,0.7958127137600117,12.929773,13.263991,12.403098,6.3729944E-4,8.448686E-4,7.698112E-4,NOT_AVAILABLE,13.094,0.646,0.098,0.38,0.363
101.02399939990526,44.78953738288974,2.2742625551749414,0.05130922181026451,12.940688,13.344604,12.381805,3.9748065E-4,0.0016367263,9.5865526E-4,NOT_AVAILABLE,13.1,0.741,0.253,0.43,0.412
151.511676610517,42.761936860222576,3.881266980670134,0.06222739351282165,12.954936,13.368798,12.390559,3.8380965E-4,0.001450354,0.0011883333,NOT_AVAILABLE,13.149,0.761,0.289,0.42,0.417
174.10163787757747,39.492714782042924,0.19092163363189743,0.06933300808851939,12.959791,12.824075,13.090197,7.326134E-4,0.004480198,0.0017256776,NOT_AVAILABLE,12.967,-0.146,-0.646,-0.065,-0.075
234.6540387135708,-0.04029110126066947,1.334416771254981,0.031671491577221225,12.962257,13.302204,12.465582,4.3798154E-4,0.0015775482,8.000934E-4,NOT_AVAILABLE,13.121,0.599,0.088,0.374,0.355
146.77179606975974,44.68403283831034,1.6298155642860774,0.051385073845168924,12.9839525,13.311638,12.49527,3.51831E-4,9.550003E-4,7.3024794E-4,NOT_AVAILABLE,13.111,0.638,0.125,0.357,0.351
58.434123882420366,0.49715238208976814,1.7701859878880486,0.03599042048646182,12.988392,13.782355,12.128856,3.8764332E-4,0.0021907059,7.2367187E-4,NOT_AVAILABLE,13.449,1.32,1.12,0.768,0.708
112.4936543463805,-2.1104456560731,0.2027519511429698,0.05791335413856139,12.992829,12.808756,13.14613,9.890066E-4,0.007894887,0.0029085695,NOT_AVAILABLE,13.017,-0.187,-1.081,-0.059,-0.088
349.05169799678225,-1.8431505536095896,2.489815815824501,0.09665486156112721,12.998045,12.802696,13.235953,0.0021632444,0.010502612,0.0055970293,NOT_AVAILABLE,12.973,-0.237,-1.05,-0.106,-0.14
325.5906470780045,0.23601336949509755,-0.04161078263408073,0.45690377303640767,12.999705,13.341299,12.426715,0.003354811,0.0025390002,0.0010935282,NOT_AVAILABLE,13.116,0.723,0.247,0.407,0.374
