_r _x _y _p Source RA_ICRS DE_ICRS rest b_rest B_rest rlen ResFlag ModFlag
0.019574 0.013274 0.014386 42.7 5406951818047251968 150.49185229134 -49.58199007587 2691.538281718099825 1510.536153770679903 4799.016529286510377 1181.281125685750 1 1
0.017579 0.008893 0.015163 30.4 5406951818047254528 150.48509497293 -49.58121350327 4489.288837305270135 3137.548998838899934 6605.910469105589982 1181.224233790840 1 1
0.025062 0.019422 0.015840 50.8 5406951818047255552 150.50133360398 -49.58053422860 3148.280242156919940 1854.772526655219963 5321.202061943589797 1181.395961486510 1 1
0.024017 0.016611 0.017346 43.8 5406951818047263744 150.49699827342 -49.57902895980 5277.604357731759592 3822.390495404999911 7468.651752020549793 1181.373484930100 1 1
0.024461 0.015699 0.018759 39.9 5406951818047263872 150.49558999343 -49.57761622679 2581.134066394360161 1460.030786403239972 4665.589518920610317 1181.378918353290 1 1
0.017780 0.006076 0.016710 20.0 5406951818047264128 150.48074982830 -49.57966759580 4133.774626041259580 2707.396495094480088 6350.822542221640106 1181.201988029960 1 1
0.022819 0.009157 0.020901 23.7 5406951818047272960 150.48550064614 -49.57547562337 4208.538418031959736 2862.802204086579877 6343.957289556589785 1181.307351384860 1 1
0.026969 0.010443 0.024865 22.8 5406951818047278848 150.48748296426 -49.57151154122 3650.156886906060208 2364.302855578369872 5764.621399654110064 1181.381761560550 1 1
0.013946 0.006748 0.012204 28.9 5406951822345218432 150.48178768434 -49.58417276167 921.341221274156965 733.155710686894054 1234.798404291489987 1181.150285066880 1 1
0.016159 0.011692 0.011153 46.4 5406951822345223296 150.48941356418 -49.58522280133 4061.327033448490056 2560.880671390440057 6355.970819290149848 1181.212056484560 1 1
0.016152 0.011226 0.011613 44.0 5406951822345223552 150.48869514543 -49.58476341913 3966.480230229059998 2489.852423606550019 6242.194874767309557 1181.211229781070 1 1
0.016688 0.009534 0.013696 34.8 5406951822345224704 150.48608519272 -49.58268056524 3265.215595903419853 1891.244992742590057 5476.648415870689860 1181.213902797710 1 1
0.019585 0.015477 0.012001 52.2 5406951822345228160 150.49525110650 -49.58437388680 1187.100776211130096 552.289565683009982 3370.841381480100154 1181.282100735110 1 1
0.022522 0.006852 0.021454 17.7 5406951822345232896 150.48194582404 -49.57492269695 5095.282768116459920 3575.370842560700112 7363.666839071989671 1181.279271704420 1 1
0.023244 0.008192 0.021753 20.6 5406951822345236096 150.48401294174 -49.57462424798 1354.554849192119946 743.508894536074990 3255.204391542600206 1181.304131508960 1 1
0.028652 0.008529 0.027354 17.3 5406951822345244928 150.48453070668 -49.56902329490 3937.421268754820176 2518.708335506069943 6157.780430733760113 1181.386260231540 1 1
0.016720 0.004476 0.016110 15.5 5406951822345928192 150.47828346856 -49.58026782418 2952.142316582820058 1642.335465423059986 5126.034880373859778 1181.168980420000 1 1
0.027772 0.008249 0.026518 17.3 5406951822345940224 150.48409869571 -49.56985869642 2602.301440809359974 1379.124904308569967 4761.533746559190149 1181.370454217970 1 1
0.015620 0.012857 0.008870 55.4 5406951822346062208 150.49121195197 -49.58750593171 2841.230634639180153 1533.258719256559971 5019.974934449520333 1181.198413615320 1 1
0.015418 0.011456 0.010318 48.0 5406951822346062336 150.48904994767 -49.58605812517 2665.153803804410018 1407.428774442319991 4816.446256583520153 1181.196868143500 1 1
0.016019 0.008421 0.013627 31.7 5406951822346062464 150.48436830175 -49.58275028356 2548.008153136379860 1221.432579094860102 4750.667528308090368 1181.195754362920 1 1
0.017243 0.005595 0.016310 18.9 5406951822346062720 150.48000795471 -49.58006683026 3642.104450860149882 2163.202979328410038 5928.042937523789988 1181.189048970560 1 1
0.023684 0.012198 0.020300 31.0 5406951822346063616 150.49019126820 -49.57607559635 2578.399069952080026 1257.708431354260028 4777.077978887899917 1181.346120641020 1 1
0.019118 0.005973 0.018160 18.2 5406951822346697728 150.48059197332 -49.57821692273 3090.354681903630080 1707.825404025629950 5314.661641457870246 1181.220373403490 1 1
0.019859 0.005371 0.019119 15.7 5406951822346972928 150.47966204401 -49.57725846696 2276.256914458980191 1057.614057878829954 4431.684671464209714 1181.224223349890 1 1
0.018578 0.006308 0.017474 19.9 5406951822346973568 150.48110870143 -49.57890327050 2805.384587259240107 1446.506986841880007 5020.754210656909891 1181.216111535610 1 1
0.023259 0.018690 0.013844 53.5 5406951822346982528 150.50020651885 -49.58252981156 1480.874834761669945 631.980203221737042 3622.283438967750044 1181.357084039230 1 1
0.014330 0.013262 0.005429 67.7 5406951822353986176 150.49183843506 -49.59094726807 3554.935748833830075 2957.300459246499940 4413.732940278689966 1181.156956986210 1 1
0.014225 0.006041 0.012878 25.1 5406951822353987712 150.48069755694 -49.58349939018 5867.167911022140288 4756.590220890299861 7455.566894107039843 1181.148656803020 1 1
0.014908 0.012675 0.007848 58.2 5406951822353987968 150.49093213957 -49.58852774967 2237.544134591189959 1932.101988517619930 2650.972361983800056 1181.181465471200 1 1
0.016211 0.012359 0.010491 49.7 5406951822353989248 150.49044295953 -49.58588535084 2022.459235546459922 1779.827877364429924 2338.268416004590108 1181.213173191230 1 1
0.019220 0.016846 0.009254 61.2 5406951822353990272 150.49736397177 -49.58712039930 4170.019441048820227 3037.300187553769774 5996.359827847290035 1181.265114915140 1 1
0.022353 0.013466 0.017841 37.0 5406951822353993216 150.49214772865 -49.57853458340 2511.926562115860179 2041.201627989370081 3231.295594524990065 1181.331802664660 1 1
0.020347 -0.008213 0.018615 336.2 5406951852407002624 150.45871319724 -49.57776152963 3466.644759231729950 2139.957582345520223 5646.481894461740012 1181.006471764030 1 1
0.026090 -0.009129 0.024441 339.5 5406951852407015296 150.45730196785 -49.57193607425 1772.347033996069968 838.142389948528034 3858.736543758339849 1181.071829898960 1 1
0.025356 -0.006510 0.024506 345.1 5406951852407017344 150.46134124780 -49.57187127648 4159.591515181159593 3068.466267716350103 5922.864809401739876 1181.113539162300 1 1
0.027868 -0.008497 0.026541 342.2 5406951852407021824 150.45827683312 -49.56983561466 2256.950929198139875 1113.810233111820025 4392.190067110230302 1181.110344141350 1 1
0.012302 -0.003776 0.011708 342.1 5406951852407070336 150.46555580149 -49.58466904752 570.083113613306978 544.240624429864056 598.453173183758054 1180.980618551210 1 1
0.015406 0.002772 0.015155 10.4 5406951852408310400 150.47565463913 -49.58122253474 3587.246780437939833 2726.647945981730118 4993.414821494199714 1181.129456992060 1 1
0.012532 -0.000305 0.012528 358.6 5406951852408656384 150.47090901806 -49.58384951732 3939.824431152089801 3132.662025775160146 5174.709782470369646 1181.045663738330 1 1
0.012821 -0.002271 0.012618 349.8 5406951852411548800 150.46787587849 -49.58375949263 3725.235465814399959 2890.005390501609781 5053.489490343309626 1181.016438540000 1 1
0.018541 -0.010304 0.015415 326.2 5406951856704936832 150.45548796992 -49.58096182287 3447.756013333400006 2147.552708710600200 5599.780140393339934 1180.930126802560 1 1
0.021272 -0.011597 0.017834 327.0 5406951856704939776 150.45349457995 -49.57854271183 5698.117878458449923 4037.099326700109941 8100.773333952360190 1180.943110575880 1 1
0.013625 -0.003649 0.013127 344.5 5406951856704941696 150.46575068010 -49.58325067817 3220.706918416519784 2144.703757186200164 5126.534698926639976 1181.002073324740 1 1
0.015345 -0.005269 0.014412 339.9 5406951856704941824 150.46325314287 -49.58196520879 3706.434674421020190 2464.537090681480095 5774.985560518050079 1180.994604422160 1 1
0.015355 -0.004080 0.014803 344.6 5406951856704945408 150.46508678132 -49.58157440660 3241.284807994460152 1842.769102276180092 5473.099172135969638 1181.018420414960 1 1
0.016687 -0.003341 0.016349 348.5 5406951856704950656 150.46622711720 -49.58002801738 3078.285922738049976 1799.402630700380087 5242.449632146220210 1181.051121814640 1 1
0.023491 -0.009331 0.021558 336.6 5406951856704951936 150.45699028145 -49.57481845389 730.298433008680945 439.439164492288000 1977.362567029679894 1181.029321722870 1 1
0.016862 -0.002297 0.016705 352.2 5406951856704952320 150.46783717801 -49.57967269855 2697.619784391390112 1461.615642858769888 4857.860195646189823 1181.072199771140 1 1
0.016568 -0.002038 0.016442 352.9 5406951856704952448 150.46823639923 -49.57993573594 2891.201398715490086 1857.920689175730104 4796.513183590230256 1181.072604793550 1 1
0.021117 -0.006529 0.020082 342.0 5406951856704953088 150.46131099807 -49.57629500715 2126.291434165319970 909.630792686848054 4294.033841195750028 1181.052749451150 1 1
0.021068 -0.006276 0.020112 342.7 5406951856704953216 150.46170064865 -49.57626548996 587.173316717338025 391.347262114578996 1172.357114797970098 1181.057083920100 1 1
0.021426 -0.005670 0.020662 344.7 5406951856704954240 150.46263490293 -49.57571551451 2556.775666485480087 1516.295315045669895 4559.112802254499911 1181.074034773520 1 1
0.017482 0.000291 0.017480 1.0 5406951856704957440 150.47182865111 -49.57889780632 3518.285856847359810 2163.394244264120061 5724.081687491689991 1181.122984993700 1 1
0.017820 -0.006585 0.016559 338.3 5406951856705799936 150.46122356562 -49.57981848653 3178.876473851500123 1796.467166829469988 5400.167282071210138 1181.003610510000 1 1
0.016005 -0.009532 0.012857 323.4 5406951856706359296 150.45667724044 -49.58351996181 2200.671557628109895 1026.984446290110100 4334.474078493670277 1180.907060177590 1 1
0.017774 -0.007874 0.015935 333.7 5406951856706702976 150.45923594867 -49.58044202787 3139.093059768809781 1739.956433454309945 5373.924373964970073 1180.975035085470 1 1
0.019825 -0.003472 0.019519 349.9 5406951856706706304 150.46602471031 -49.57685868739 2480.844108542120011 1166.161605047240073 4678.925548170610455 1181.092549245180 1 1
0.012810 -0.003575 0.012301 343.8 5406951856706706944 150.46586544903 -49.58407640640 2413.520261436419787 1102.655086681630110 4611.582185950879648 1180.991878177190 1 1
0.018906 -0.002156 0.018783 353.5 5406951856706707200 150.46805369278 -49.57759489558 504.859658429443982 274.487405594643974 2595.926397645870111 1181.102889554740 1 1
0.007902 -0.003341 0.007161 335.0 5406951856713719808 150.46622558397 -49.58921621046 4035.290594271630198 3200.081848261930190 5314.156226207160216 1180.924759134750 1 1
0.020874 -0.012102 0.017008 324.6 5406951856713720960 150.45271451021 -49.57936856587 4269.498258378610444 3880.236314087630035 4740.936206252439661 1180.923940688340 1 1
0.016298 -0.008104 0.014140 330.2 5406951856713721088 150.45887939937 -49.58223646445 5683.039393762070176 4292.010797512780300 7747.778463174029639 1180.946844588230 1 1
0.015974 -0.006688 0.014507 335.2 5406951856713721728 150.46106423981 -49.58187014575 1249.068496054190064 676.568216618941960 3154.737298952829860 1180.973873422340 1 1
0.016171 -0.002964 0.015897 349.4 5406951856713723264 150.46680790837 -49.58048054135 6245.604212718259987 4432.603768470239629 8771.701760651090808 1181.050754320540 1 1
0.023463 -0.009894 0.021275 335.1 5406951856713723392 150.45612161726 -49.57510194165 5908.091230376850035 4254.249817735420038 8294.228048595899963 1181.016672336550 1 1
0.013120 0.001071 0.013076 4.7 5406951856713723520 150.47303099892 -49.58330154620 576.721124435287038 566.313298474438966 587.511531431842968 1181.074507198250 1 1
0.016024 -0.001928 0.015907 353.1 5406951856713723776 150.46840559382 -49.58047025299 7040.684988913300003 5293.208679843660320 9490.998110181169977 1181.066966534580 1 1
0.017414 -0.002148 0.017281 352.9 5406951856713724672 150.46806663390 -49.57909607967 4750.451704851910108 3512.991406092320176 6678.640137741150284 1181.082423178820 1 1
0.020210 -0.004801 0.019631 346.3 5406951856713724928 150.46397474195 -49.57674617852 3816.931488852069833 2825.320994476940086 5446.149557730949709 1181.073432718470 1 1
0.018909 0.004249 0.018425 13.0 5406951886766740736 150.47793238293 -49.57795212724 4883.267584168210306 3402.419333801549783 7117.231866603449816 1181.197315357800 1 1
0.023402 0.005889 0.022649 14.6 5406951886766749568 150.48046139614 -49.57372823639 2091.749989071479831 1546.160318142869983 3105.280655131260119 1181.280768953410 1 1
0.024633 0.003926 0.024319 9.2 5406951886766753536 150.47743345463 -49.57205891079 3127.421597724409821 1920.112183201460084 5205.930479513040154 1181.273225844140 1 1
0.028371 0.007255 0.027428 14.8 5406951886766765568 150.48256590370 -49.56894908629 2840.737754170159860 1959.914259193230009 4477.366631160070028 1181.367514348510 1 1
0.034181 -0.004767 0.033847 352.0 5406951886766808832 150.46402958567 -49.56253043784 5642.241227294750388 3919.770193562740133 8088.564236555629577 1181.268103438900 1 1
0.030513 -0.004683 0.030151 351.2 5406951886766808960 150.46415858567 -49.56622590552 7805.178747442750137 5917.893017263760157 10377.042487473599977 1181.219062268880 1 1
0.024095 0.000887 0.024079 2.1 5406951886766809472 150.47274763031 -49.57229896654 895.331263014703950 812.109955994996994 997.137139933838966 1181.222755878580 1 1
0.026607 -0.003812 0.026333 351.8 5406951886766809856 150.46550189871 -49.57004457793 3760.628551563439942 2620.120557616090082 5677.469481325019842 1181.180517602210 1 1
0.021306 -0.001380 0.021261 356.3 5406951886766810496 150.46925073232 -49.57511631686 3632.042200848030006 2384.192901288619851 5698.783274488249845 1181.148926213860 1 1
0.030340 -0.002792 0.030211 354.7 5406951886768053248 150.46707458636 -49.56616611311 2927.023525905390215 2040.929707061399995 4550.136570586830203 1181.249360647730 1 1
0.018520 0.002710 0.018321 8.4 5406951891064700928 150.47555880517 -49.57805652490 2948.152688814770045 1745.912106414009941 5044.298804399590153 1181.172036358480 1 1
0.020755 0.001055 0.020729 2.9 5406951891064702080 150.47300627563 -49.57564905005 3098.738097645360085 2051.529958906210140 4980.159443124110112 1181.179429670910 1 1
0.021985 0.000745 0.021972 1.9 5406951891064703104 150.47252846984 -49.57440556283 3151.029481690879948 1934.369051764909955 5237.863989274040250 1181.191676478940 1 1
0.025353 -0.002672 0.025212 354.0 5406951891064703872 150.46725914894 -49.57116583892 2522.440296032660171 1405.157665595040044 4613.418488948959748 1181.182929846690 1 1
0.028264 -0.005552 0.027714 348.7 5406951891064704512 150.46281796819 -49.56866366692 4199.943366319629604 2818.769902216200080 6381.443179437539584 1181.172254530430 1 1
0.026500 -0.002756 0.026357 354.0 5406951891064705792 150.46712948403 -49.57002077298 3587.067532022009800 2129.146532157899856 5857.294777235930269 1181.197275755610 1 1
0.027173 -0.003201 0.026984 353.2 5406951891064706816 150.46644377634 -49.56939354158 3293.994223548720129 2120.743458483279937 5323.848811626099632 1181.198923482610 1 1
0.028963 -0.004616 0.028593 350.8 5406951891064707072 150.46426169288 -49.56778413447 1773.797471155540052 1188.847071012120068 3097.013024087640133 1181.198850504070 1 1
0.030031 -0.005054 0.029602 350.3 5406951891064707456 150.46358628522 -49.56677494868 5065.889413574869650 3410.915252996179788 7481.384626032429878 1181.205787387930 1 1
0.026038 0.000083 0.026037 0.2 5406951891064708480 150.47150722396 -49.57034017340 5555.466562147170407 4072.673558095829776 7763.148416197370352 1181.237074019260 1 1
0.026799 -0.000871 0.026785 358.1 5406951891064708608 150.47003583057 -49.56959254236 1992.943916389230026 1689.233965207760093 2421.456561194890128 1181.232460482170 1 1
0.028195 -0.000074 0.028195 359.9 5406951891064713600 150.47126605391 -49.56818242925 4922.363642064759915 3299.522693313169839 7309.940864093539858 1181.264152985660 1 1
0.029904 -0.001780 0.029851 356.6 5406951891064713728 150.46863421274 -49.56652650353 1851.992487428010008 1128.539087314770086 3588.924662419939978 1181.260201860640 1 1
0.033984 -0.004841 0.033637 351.8 5406951891064715904 150.46391653708 -49.56274018747 3621.513917075129939 2261.204288492539945 5825.449015624059939 1181.264103354170 1 1
0.029513 0.001486 0.029475 2.9 5406951891064716416 150.47367078911 -49.56690248233 4406.839489873459570 2988.971762797979864 6617.175781626910066 1181.305913900330 1 1
0.034577 -0.004342 0.034303 352.8 5406951891064716928 150.46468548849 -49.56207431083 4469.649587483580035 3086.310446204120126 6630.753216654859898 1181.280954308640 1 1
0.030938 0.000627 0.030931 1.2 5406951891064717440 150.47234636224 -49.56544641057 3227.925025153289880 2325.646227086559975 4808.005457277169626 1181.312441737770 1 1
0.031299 0.001894 0.031242 3.5 5406951891064720128 150.47429986417 -49.56513596534 2711.794847085659967 1808.633231037099904 4439.867503188909723 1181.336403345840 1 1
0.033070 0.002005 0.033009 3.5 5406951891064722432 150.47447020790 -49.56336820054 3071.936527739149824 1890.121910152980035 5149.155770293459682 1181.362264856720 1 1
0.037035 -0.001753 0.036993 357.3 5406951891064723584 150.46867693638 -49.55938439973 4284.220606476340436 2864.929755133900017 6483.920862760480304 1181.357982068220 1 1
0.034943 0.001823 0.034895 3.0 5406951891064724736 150.47419042144 -49.56148242457 4213.207434860570174 2666.090542792429915 6546.282757761069661 1181.385170531590 1 1
0.035957 0.000955 0.035944 1.5 5406951891064725248 150.47285113059 -49.56043342580 1820.610354966900104 1012.911792258199966 3760.643767303879940 1181.385933773280 1 1
0.037962 -0.000937 0.037950 358.6 5406951891064726016 150.46993499592 -49.55842759540 1748.632446649269923 933.872609291791946 3730.116337519119952 1181.383740582100 1 1
0.039207 -0.002190 0.039146 356.8 5406951891064726528 150.46800360538 -49.55723171527 3681.583689677040184 2301.124853241410165 5877.517267306950089 1181.380439986900 1 1
0.036125 -0.003066 0.035994 355.1 5406951891065417728 150.46665265819 -49.56038330153 3009.742835997069960 1677.605612422599961 5198.782867938050003 1181.323890097590 1 1
0.030615 0.004746 0.030245 8.9 5406951891065417856 150.47869756907 -49.56613279314 2291.678875287990195 1195.093970009879968 4406.225113043659803 1181.367132511740 1 1
0.026981 0.002808 0.026835 6.0 5406951891065947904 150.47570925039 -49.56954284710 1982.182742504890030 914.288201121028010 4107.110070536789863 1181.290342144670 1 1
0.029134 -0.000954 0.029119 358.1 5406951891066445184 150.46990796202 -49.56725889649 2100.218878046930058 844.190004666696041 4251.806425378599670 1181.263064850760 1 1
0.024980 0.001570 0.024930 3.6 5406951891066447488 150.47379966882 -49.57144712280 2774.968060564000098 1456.891884206250097 4964.406164129550234 1181.245023340550 1 1
0.018820 0.000132 0.018820 0.4 5406951891073465216 150.47158293884 -49.57755767674 5075.128409946530155 3862.341541143729955 6924.441228898380359 1181.138916106000 1 1
0.020022 -0.000318 0.020019 359.1 5406951891073465856 150.47088837307 -49.57635820991 3021.292364865079890 1906.517195436020074 5032.585784631810384 1181.148387120920 1 1
0.022238 0.001120 0.022210 2.9 5406951891073467136 150.47310589799 -49.57416806763 4509.669148212649816 3173.063826605789927 6603.124815400519765 1181.200745979540 1 1
0.029214 -0.006362 0.028513 347.4 5406951891073467648 150.46156968068 -49.56786466334 3814.639506229269955 2699.274032182579958 5678.243475740019676 1181.170530930560 1 1
0.028730 -0.004674 0.028347 350.6 5406951891073468160 150.46417317836 -49.56803036436 1247.601906323099911 745.738401935347952 2829.290671457159988 1181.194595836140 1 1
0.028539 -0.001625 0.028493 356.7 5406951891073469184 150.46887394402 -49.56788507153 5018.618208865210363 3941.561079627239906 6635.192672800500077 1181.244070351470 1 1
0.027757 0.000185 0.027757 0.4 5406951891073469568 150.47166420602 -49.56862091097 4092.140413409580106 2905.896638801330027 6020.997808840849757 1181.262175165900 1 1
0.031597 0.000953 0.031583 1.7 5406951891073471104 150.47284826595 -49.56479470287 606.971035356130983 577.850446459483010 639.124259165669969 1181.326409504440 1 1
0.030384 0.002716 0.030262 5.1 5406951891073471232 150.47556660541 -49.56611534895 6210.752870012190215 5124.296532511480109 7730.726537063629621 1181.335800200510 1 1
0.033979 -0.001279 0.033955 357.8 5406951891073471488 150.46940785791 -49.56242261221 3552.697260999730133 2664.604560009449870 5024.381384704220181 1181.324001323260 1 1
0.037264 -0.000539 0.037261 359.2 5406951891073472768 150.47054873459 -49.55911707475 6233.150919833209628 4680.646076177189570 8474.729597360750631 1181.380570133090 1 1
0.032135 -0.001790 0.032085 356.8 5406951891073705728 150.46862029135 -49.56429231462 5614.905716886680239 4670.614512914469742 6934.329731537770385 1181.290546460670 1 1
0.031511 -0.004344 0.031210 352.1 5406951891073895424 150.46468113440 -49.56516700744 2527.713261035270079 1196.046697543639993 4733.634550836410199 1181.238783792320 1 1
0.027167 0.018913 0.019504 44.1 5406951921126482048 150.50054622782 -49.57687044918 1295.817853776180073 774.076626073493003 2897.941244320730220 1181.438769358440 1 1
0.030007 0.017689 0.024239 36.1 5406951921126490752 150.49865682818 -49.57213581531 1358.924950334280084 806.944390311276038 3011.164540949840102 1181.485209747760 1 1
0.031546 0.020277 0.024166 40.0 5406951921126491520 150.50264796561 -49.57220762716 5320.125717255429663 3870.800747001199852 7499.799988132600447 1181.524161959500 1 1
0.030310 0.021357 0.021508 44.8 5406951921126491776 150.50431544760 -49.57486543668 3653.701732064229873 2268.396274032770179 5856.251885815459900 1181.504134950740 1 1
0.037621 0.024109 0.028881 39.9 5406951921126504960 150.50855340687 -49.56749093837 4626.881245280599614 3297.295403923310005 6698.764566544069567 1181.648284976940 1 1
0.032125 0.010408 0.030393 18.9 5406951921126508928 150.48742701403 -49.56598396758 5694.848040120219594 4179.229997316249865 7921.215879219130329 1181.457071704610 1 1
0.035559 0.017603 0.030897 29.7 5406951921126515328 150.49851989991 -49.56547751223 4055.612775888109809 2939.757906838439794 5880.642903935169670 1181.575471050630 1 1
0.038589 0.018937 0.033623 29.4 5406951921126515456 150.50057562655 -49.56275113476 4195.673969658800161 2904.037708379470132 6258.336650630199983 1181.633553788000 1 1
0.038392 0.021286 0.031951 33.7 5406951921126515712 150.50419777168 -49.56442242345 2112.872854587750226 1158.482565037000086 4118.808357788670037 1181.646920251280 1 1
0.034390 0.018278 0.029131 32.1 5406951921126515840 150.49956237886 -49.56724354889 3535.246157820070039 2388.082155276939829 5485.738837992979825 1181.561646499130 1 1
0.037737 0.013934 0.035070 21.7 5406951921126523776 150.49286104448 -49.56130528786 2156.697756603629841 1606.878939525209944 3160.287212747360172 1181.575854523850 1 1
0.036261 0.014429 0.033266 23.4 5406951921126523904 150.49362471443 -49.56310902208 2679.346908120429816 1768.021925145010073 4436.392484257089563 1181.558815330970 1 1
0.032636 0.012006 0.030348 21.6 5406951921127792256 150.48989039206 -49.56602831935 3401.787622522790116 2064.386989932550023 5572.504307939329919 1181.481235842690 1 1
0.038633 0.013778 0.036092 20.9 5406951921128134528 150.49262042080 -49.56028329705 3553.642594095670120 2215.201960104389855 5739.513359666109864 1181.587428703920 1 1
0.037025 0.020240 0.031004 33.1 5406951921128134912 150.50258536514 -49.56536955263 4981.549136099310090 3566.883004406769942 7141.020349147160232 1181.617730281760 1 1
0.034361 0.016830 0.029957 29.3 5406951921131072512 150.49732867748 -49.56641773930 4245.603727442299714 2774.843663201079835 6504.199906066000040 1181.550596788440 1 1
0.027084 0.016520 0.021462 37.6 5406951925424459776 150.49685612153 -49.57491301189 4174.378863733300022 2807.852966557979926 6339.888358037200305 1181.428890816630 1 1
0.026921 0.016482 0.021286 37.8 5406951925424459904 150.49679685092 -49.57508859024 3518.647226239850170 2362.525854091320070 5486.096700981170216 1181.425875646900 1 1
0.029333 0.010803 0.027271 21.6 5406951925424461568 150.48803779671 -49.56910532004 3208.746693244950166 2022.595341776439909 5270.535015989889871 1181.420387999060 1 1
0.028827 0.016285 0.023787 34.4 5406951925424462592 150.49649227834 -49.57258806286 2554.035718063550121 1409.313294828730022 4643.520052297380062 1181.457300503630 1 1
0.029390 0.015859 0.024744 32.7 5406951925424463488 150.49583476222 -49.57163084892 2430.467511829369869 1230.682225139260026 4589.427600328749577 1181.463898412070 1 1
0.030394 0.019683 0.023160 40.4 5406951925424466560 150.50173176636 -49.57321413452 4001.549484901740016 2874.772396291510177 5854.807251326489677 1181.501110214790 1 1
0.031060 0.020797 0.023069 42.0 5406951925424467968 150.50345083515 -49.57330461289 2171.650074547740132 1727.838665568370061 2884.639857168680010 1181.517051527820 1 1
0.033748 0.012584 0.031314 21.9 5406951925424473728 150.49078245743 -49.56506167316 1147.001723275609947 615.320179198234996 3093.612867908049793 1181.503462873760 1 1
0.038814 0.020579 0.032909 32.0 5406951925424484864 150.50310786166 -49.56346392398 2647.182873114059930 1780.890729365090010 4324.532367761779824 1181.649169855900 1 1
0.040561 0.013705 0.038176 19.7 5406951925426191232 150.49250756209 -49.55819987846 2575.450814771209934 1265.463226999419931 4768.307474303580420 1181.614802530500 1 1
0.032229 0.015613 0.028195 29.0 5406951925426193664 150.49545337130 -49.56818057997 2422.039303933680003 1093.408061181140056 4629.093208960810443 1181.507548583260 1 1
0.030582 0.015664 0.026266 30.8 5406951925426194176 150.49553273616 -49.57010929809 1992.105956949490064 663.184172076943014 4131.245308486810245 1181.481816061680 1 1
0.027072 0.019463 0.018818 46.0 5406951925426197504 150.50139553645 -49.57755587130 2366.214913598319981 1069.835746780199997 4559.364951628869676 1181.437781236890 1 1
0.029663 0.009441 0.028121 18.6 5406951925433210368 150.48593703664 -49.56825586984 4237.095319809959619 3247.097802631180002 5795.829373537149877 1181.410930020180 1 1
0.029159 0.015411 0.024753 31.9 5406951925433211008 150.49514433097 -49.57162183647 1479.615444857600096 1153.944943496220048 2039.152372668010003 1181.457103112390 1 1
0.034587 0.021911 0.026761 39.3 5406951925433214464 150.50516566652 -49.56961129296 2086.200702456520048 1302.217451299730101 3817.848176941949987 1181.585158504970 1 1
0.036879 0.019083 0.031558 31.2 5406951925433215744 150.50080175270 -49.56481568331 1452.088620539049998 1244.087957640889954 1740.150046364710079 1181.607459746030 1 1
0.038189 0.019426 0.032879 30.6 5406951925433216640 150.50132999092 -49.56349459515 2656.253933333809982 1579.201146862239966 4689.984673764420222 1181.630913186650 1 1
0.041052 0.014579 0.038376 20.8 5406951925433217792 150.49385409864 -49.55799932602 1327.795956333020058 1251.347740788859937 1413.979390709200061 1181.631106384560 1 1
0.040092 0.024653 0.031616 37.9 5406951955486249344 150.50938908986 -49.56475496151 3795.513458134610119 2429.133594854819876 5993.013060329930340 1181.694346528320 1 1
0.042302 0.026759 0.032763 39.2 5406951955486251520 150.51263594913 -49.56360683511 919.355673923697964 544.433468107272006 2391.613538288050222 1181.742655909460 1 1
0.038526 0.022706 0.031124 36.1 5406951955486253952 150.50638780457 -49.56524826770 4342.113911306129921 2923.706250340960196 6537.095821634269669 1181.657501571450 1 1
0.045091 0.026030 0.036819 35.3 5406951955486263424 150.51150830244 -49.55955155867 4659.313897460770022 3106.110215307050112 6985.702124704190283 1181.787165936710 1 1
0.047627 0.027097 0.039168 34.7 5406951955486267776 150.51315092854 -49.55720251704 1975.215273969510008 1120.463985466880104 3906.456900479449814 1181.835909378480 1 1
0.040795 0.019492 0.035837 28.5 5406951955486268160 150.50143046819 -49.56053705427 3984.557852052069848 2579.029508424399864 6211.951784329569819 1181.672527159090 1 1
0.049148 0.028154 0.040286 34.9 5406951955486271104 150.51477921307 -49.55608393969 3376.643575442360088 2031.461782744350103 5556.944307697360273 1181.867596896140 1 1
0.046552 0.019304 0.042361 24.5 5406951955486277248 150.50113649574 -49.55401314476 3008.022710953679962 2278.164175379709832 4241.077351859679766 1181.758947039800 1 1
0.045234 0.023289 0.038779 31.0 5406951955486277376 150.50728062779 -49.55759341567 3337.215541835349995 2129.127306160839908 5410.199284254689701 1181.771654260180 1 1
0.044135 0.023661 0.037257 32.4 5406951955486277504 150.50785577580 -49.55911529255 3052.910693902410003 1828.695055948059917 5161.539716600240354 1181.756536373870 1 1
0.051314 0.026041 0.044216 30.5 5406951955486292992 150.51151938287 -49.55215513923 2761.922809575320116 1821.253212988050109 4556.039254925060050 1181.888776704640 1 1
0.048519 0.018768 0.044741 22.8 5406951955486300032 150.50030892274 -49.55163252441 1919.468476125249936 1294.768475554220004 3282.987832672009972 1181.783157551420 1 1
0.054947 0.020575 0.050949 22.0 5406951955486302208 150.50308965653 -49.54542421954 2560.822785887440205 1314.589394434279939 4712.223559557620320 1181.895906664170 1 1
0.039113 0.021651 0.032574 33.6 5406951959784224000 150.50476010160 -49.56379860791 3371.439010191059879 2153.948638174720145 5452.314354395590271 1181.661136083520 1 1
