ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
1726,1171.99,1693.03,17.8454,0.0013,0.912,nan,0.033,nan,0.455,-10.73,5.457,0.1168,0.215,0.193,0.55,-1
1727,1061.85,1333.34,17.8812,0.0015,0.879,nan,0.034,nan,0.0878,-6.973,3.898,0.1167,0.213,0.208,0.76,-1
1730,959.483,1177.57,17.8836,0.0014,0.764,nan,0.032,nan,0.1594,-7.007,4.102,0.1043,0.209,0.203,0.72,-1
1732,1528.45,1359.71,17.8538,0.0014,0.858,nan,0.036,nan,0.2503,-6.764,4.331,0.1129,0.201,0.191,0.37,-1
2378,1239.97,1637.82,18.5295,0.0028,1.058,nan,0.059,nan,0.1122,-6.252,5.042,0.2151,0.445,0.353,0.69,-1
1747,1204.75,1343.27,17.94,0.0017,0.89,nan,0.034,nan,0.2417,-7.603,5.356,0.1168,0.217,0.196,0.37,-1
1749,961.351,1198.08,17.9594,0.0013,0.82,nan,0.029,nan,-0.1076,-7.121,4.228,0.1148,0.242,0.22,0.38,-1
1757,1002.74,1499.02,17.86,0.0015,0.797,nan,0.031,nan,0.6026,-4.754,2.778,0.1237,0.229,0.208,0.37,-1
1758,1176.82,1735.32,17.9251,0.0021,1.017,nan,0.041,nan,-0.0798,-6.876,4.161,0.1509,0.302,0.282,0.34,-1
1769,852.648,1644.74,17.9272,0.0015,0.811,nan,0.039,nan,0.3261,-5.638,3.364,0.1142,0.214,0.208,0.36,-1
1776,1568.02,1158.48,17.8347,0.002,1.14,nan,0.043,nan,0.5142,-6.644,5.197,0.2014,0.391,0.384,0.36,-1
1785,1359.02,1262.43,17.8916,0.0014,0.843,nan,0.032,nan,0.1399,-6.694,4.013,0.1067,0.199,0.19,0.71,-1
1788,1623.12,1255.92,17.902,0.0014,1.172,nan,0.041,nan,0.5201,-6.042,4.415,0.1098,0.204,0.191,0.36,-1
1793,1222.94,886.867,17.8129,0.0015,1.252,nan,0.047,nan,0.2827,-5.288,1.765,0.1081,0.212,0.204,0.5,-1
1807,1173.64,1285.81,17.3895,0.0013,1.753,nan,0.072,nan,0.244,-4.114,2.772,0.0834,0.154,0.149,0.37,-1
1811,842.344,1257.71,17.9756,0.0017,0.973,nan,0.029,nan,0.3668,-4.739,0.959,0.1139,0.235,0.217,0.51,-1
1812,940.763,1674.53,17.9758,0.0013,0.986,nan,0.03,nan,0.2243,-5.618,3.705,0.1161,0.22,0.2,0.53,-1
1813,1035.67,1539.68,17.3761,0.0012,1.763,nan,0.062,nan,0.0735,-3.937,2.27,0.0838,0.156,0.141,0.36,-1
1821,1163.19,1555.74,18.006,0.0015,0.774,nan,0.059,nan,0.1858,-6.09,2.678,0.1244,0.224,0.204,0.51,-1
1846,709.866,1321.22,17.8131,0.0014,1.125,nan,0.037,nan,0.2124,-4.523,2.542,0.1132,0.206,0.205,0.51,-1
1849,1151.12,1107.24,17.5522,0.0012,1.593,nan,0.048,nan,0.0938,-5.351,3.057,0.0993,0.169,0.16,0.36,-1
1856,1503.97,1369.67,18.0708,0.006,0.944,nan,0.043,nan,-0.3892,-4.733,-1.791,0.3851,0.73,0.732,0.52,-1
1861,1022.17,1628.71,18.03,0.0016,0.905,nan,0.039,nan,0.6109,-7.523,5.408,0.1231,0.227,0.207,0.44,-1
1872,1286.97,1623.53,18.0465,0.0017,0.841,nan,0.033,nan,0.2795,-6.76,3.714,0.1236,0.238,0.208,0.34,-1
1876,1375.89,1719.85,17.9356,0.0014,0.928,nan,0.039,nan,0.3231,-2.656,2.081,0.115,0.215,0.192,0.37,-1
1877,1391.17,1194.84,18.0589,0.0014,0.97,nan,0.035,nan,0.2414,-6.418,4.262,0.1265,0.255,0.229,0.55,-1
1878,701.496,1264.17,18.0025,0.0086,1.148,nan,0.033,nan,nan,nan,nan,nan,nan,nan,0.57,-1
1885,1215.97,1033.93,19.2127,0.0039,1.433,nan,0.056,nan,0.4265,-6.403,3.708,0.3064,0.582,0.45,0.33,-1
1887,1274.26,982.924,18.0046,0.0015,0.919,nan,0.036,nan,0.1861,-5.478,3.262,0.1159,0.229,0.199,0.52,-1
1891,1601.23,1328.39,19.1641,0.0047,0.915,nan,0.041,nan,-0.1318,-3.609,1.656,0.285,0.595,0.419,0.34,-1
1910,1410.96,1034.69,18.1278,0.0016,0.826,nan,0.036,nan,0.1312,-3.477,1.509,0.1278,0.247,0.23,0.36,-1
1920,938.5,996.812,17.8712,0.0022,1.181,nan,0.039,nan,-0.03,-5.854,3.675,0.1072,0.214,0.207,0.42,-1
1926,819.051,1422.86,18.0693,0.0018,0.908,nan,0.036,nan,0.5587,-8.081,1.803,0.1434,0.329,0.272,0.43,-1
1946,1411.89,1308.14,18.069,0.0015,0.899,nan,0.035,nan,0.2081,-6.624,4.296,0.1336,0.234,0.21,0.55,-1
1947,1041.19,1655.6,18.0495,0.0015,0.996,nan,0.047,nan,0.3348,-4.544,3.144,0.1274,0.24,0.217,0.53,-1
1951,1517.61,1096.45,18.1267,0.0028,0.995,nan,0.036,nan,-0.2353,-7.238,2.235,0.1693,0.306,0.279,0.38,-1
1957,1586.37,1094.6,18.0881,0.0014,0.943,nan,0.038,nan,0.2939,-6.844,4.318,0.1284,0.237,0.211,0.36,-1
1960,1053.72,949.108,18.1204,0.0017,1.123,nan,0.045,nan,0.4412,-7.121,3.792,0.1255,0.262,0.23,0.52,-1
1966,768.036,1446.01,18.1302,0.0018,0.849,nan,0.039,nan,0.4616,-5.937,0.401,0.162,0.308,0.323,0.35,-1
1967,986.001,1720.96,18.0381,0.0015,0.961,nan,0.038,nan,0.204,-5.806,-2.623,0.133,0.237,0.21,0.37,-1
1974,688.201,1274.61,18.0603,0.0014,0.95,nan,0.037,nan,0.2588,-4.358,2.282,0.1337,0.267,0.269,0.42,-1
1976,1446.57,1321.86,17.9729,0.0015,0.973,nan,0.039,nan,0.1799,-5.673,3.415,0.1235,0.227,0.211,0.36,-1
1977,996.956,1260.3,18.0095,0.0015,0.958,nan,0.041,nan,-0.3751,-4.648,2.625,0.1178,0.244,0.209,0.37,-1
1978,868.182,928.139,17.9813,0.0015,0.936,nan,0.044,nan,0.158,-4.77,2.228,0.1238,0.249,0.247,0.51,-1
1983,1087.46,1024.32,18.0244,0.0015,1.176,nan,0.044,nan,0.2972,-8.191,5.978,0.1326,0.26,0.26,0.36,-1
1986,859.844,1104.16,18.1705,0.0013,0.848,nan,0.039,nan,0.1336,-6.953,4.068,0.1352,0.278,0.252,0.5,-1
1988,960.58,1415.32,18.1735,0.0016,0.949,nan,0.04,nan,0.315,-4.943,2.844,0.1355,0.266,0.221,0.36,-1
2001,1384.75,1052.41,18.1417,0.0021,1.046,nan,0.042,nan,0.6871,-8.649,5.041,0.155,0.304,0.256,0.37,-1
2008,761.596,1083.72,18.1084,0.0014,0.914,nan,0.042,nan,0.2647,-6.839,4.238,0.1295,0.274,0.262,0.56,-1
2009,1513.6,1506.62,18.0318,0.0016,0.986,nan,0.039,nan,0.36,-3.794,1.815,0.1288,0.227,0.204,0.37,-1
2015,1202.93,1778.08,18.1101,0.0019,0.844,nan,0.041,nan,0.2194,-5.751,3.128,0.1504,0.296,0.248,0.54,-1
2016,825.429,1186.47,18.0432,0.0014,1.041,nan,0.041,nan,0.2767,-5.132,2.525,0.1153,0.222,0.218,0.5,-1
2038,1135.47,1483.89,18.2848,0.0052,1.067,nan,0.059,nan,0.2364,-7.353,2.581,0.2616,1.041,0.696,0.99,-1
2039,860.49,1291.89,18.0741,0.0016,1.006,nan,0.041,nan,0.0235,-6.477,2.075,0.1449,0.271,0.258,0.4,-1
2040,1192.47,1090.73,18.1865,0.0029,1.03,nan,0.042,nan,0.5189,-4.706,1.92,0.1597,0.253,0.229,0.73,-1
2043,988.304,831.444,17.9883,0.0014,1.088,nan,0.046,nan,0.1772,-6.105,4.162,0.1138,0.228,0.213,0.36,-1
2049,826.039,1052.57,18.1917,0.0015,0.935,nan,0.037,nan,0.3652,-7.103,4.053,0.1282,0.265,0.237,0.37,-1
2051,1123.16,1729.71,18.18,0.0018,1.02,nan,0.046,nan,0.1767,-3.546,1.081,0.1547,0.286,0.25,0.54,-1
2075,860.822,1209.69,18.293,0.0017,0.733,nan,0.041,nan,-0.0287,-3.888,1.976,0.1396,0.281,0.266,0.52,-1
2083,993.029,1009.63,18.2764,0.0048,1.02,nan,0.048,nan,0.1998,-7.064,4.111,0.1542,0.322,0.291,0.83,-1
2107,1576.15,1033.21,18.2133,0.0032,1.215,nan,0.049,nan,1.1204,-2.542,6.644,0.2114,0.421,0.375,0.34,-1
2113,1601.14,1044.17,18.0547,0.0018,1.128,nan,0.049,nan,0.0425,-5.797,2.077,0.1268,0.234,0.207,0.36,-1
2127,1547.99,1342.76,17.9343,0.0015,1.214,nan,0.053,nan,-0.0232,-3.982,2.036,0.1137,0.21,0.198,0.38,-1
2130,1461.97,1352.83,18.1786,0.0016,0.919,nan,0.039,nan,0.1125,-7.008,4.294,0.1331,0.26,0.232,0.51,-1
2145,1237.68,1768.52,18.0832,0.0017,1.076,nan,0.054,nan,0.352,-11.974,4.615,0.1379,0.249,0.215,0.34,-1
2157,1152.02,1206.85,18.3078,0.0019,0.995,nan,0.044,nan,0.5471,-6.937,4.143,0.1585,0.316,0.323,0.76,-1
2160,781.928,1567.28,18.2775,0.0017,0.855,nan,0.045,nan,0.1154,-3.857,1.462,0.1439,0.281,0.245,0.62,-1
2170,1156.95,1722.39,18.1934,0.0019,1.039,nan,0.053,nan,0.2362,-4.709,2.715,0.1657,0.293,0.228,0.68,-1
2175,867.342,1070.7,18.2325,0.0015,0.978,nan,0.047,nan,0.2898,-5.465,3.509,0.1366,0.292,0.262,0.36,-1
2176,1092.56,1578.61,18.2134,0.0017,0.93,nan,0.048,nan,0.1787,-5.473,3.092,0.1438,0.28,0.24,0.35,-1
2181,814.047,1546.91,18.3002,0.0019,0.894,nan,0.044,nan,0.0249,-3.156,2.922,0.1629,0.334,0.297,0.61,-1
2186,756.882,1445.99,18.3383,0.002,1.058,nan,0.056,nan,0.3309,-4.031,3.832,0.1521,0.324,0.305,0.34,-1
2190,1343.97,846.306,18.2031,0.002,0.612,nan,0.049,nan,-0.0562,-4.031,3.364,0.1522,0.315,0.289,0.35,-1
2192,1249.8,865.304,18.1621,0.0016,0.925,nan,0.057,nan,-0.0217,-4.022,2.659,0.1352,0.298,0.241,0.35,-1
2195,1164.86,876.546,18.1207,0.0015,1.053,nan,0.054,nan,0.2128,-5.318,3.026,0.1309,0.28,0.243,0.54,-1
2197,1170.2,1499.54,18.2772,0.0018,0.953,nan,0.047,nan,0.3071,-4.064,2.819,0.1548,0.3,0.271,0.78,-1
2206,1030.33,1675.25,18.2948,0.002,0.924,nan,0.047,nan,0.7608,-6.295,4.089,0.1601,0.308,0.27,0.88,-1
2210,1397.59,1544.64,18.19,0.0018,1.02,nan,0.05,nan,-0.0769,-4.059,3.031,0.1623,0.278,0.265,0.68,-1
2225,1128.62,997.321,18.3037,0.0022,0.838,nan,0.043,nan,-0.0016,-6.817,3.824,0.1496,0.294,0.288,0.75,-1
2227,1069.3,1340.28,18.322,0.002,0.989,nan,0.051,nan,0.3904,-9.419,0.474,0.1554,0.288,0.274,0.34,-1
2234,1170.71,1536.41,18.1193,0.0025,1.06,nan,0.056,nan,0.4315,-6.801,3.138,0.1458,0.272,0.255,0.64,-1
2235,1140.95,936.273,18.3218,0.0018,1.004,nan,0.049,nan,0.3788,-6.266,3.578,0.1849,0.358,0.305,0.57,-1
2237,922.834,1317.8,18.3643,0.0019,0.955,nan,0.049,nan,0.1192,-7.544,3.492,0.1645,0.349,0.306,0.79,-1
2241,1225.06,830.388,18.034,0.0017,1.446,nan,0.062,nan,0.3081,-4.327,4.455,0.1475,0.309,0.286,0.35,-1
2248,1316.69,1582.56,18.3728,0.0025,1.013,nan,0.062,nan,0.5182,-5.486,3.143,0.1965,0.376,0.324,0.97,-1
2250,1014.36,1334.47,18.263,0.0015,0.891,nan,0.045,nan,0.1002,-4.345,3.276,0.1422,0.292,0.238,0.57,-1
2257,1114.38,1763.19,18.3025,0.003,0.959,nan,0.056,nan,0.1312,-5.175,1.421,0.1956,0.346,0.335,0.68,-1
2259,1146.5,1600.06,18.428,0.002,0.94,nan,0.044,nan,-0.085,-4.573,2.826,0.159,0.309,0.266,0.87,-1
2267,1197.75,1663.37,18.4106,0.0023,0.869,nan,0.056,nan,0.3133,-6.751,3.995,0.1785,0.388,0.376,0.82,-1
2270,901.151,1694.77,18.3796,0.002,1.043,nan,0.052,nan,0.5986,-9.053,7.899,0.1758,0.32,0.301,0.55,-1
2280,1554.99,1121.03,18.4693,0.0024,1.172,nan,0.044,nan,-0.4421,-6.762,2.227,0.213,0.399,0.361,0.66,-1
2283,1358.02,1241.2,18.8839,0.0087,1.216,nan,0.057,nan,nan,nan,nan,nan,nan,nan,0.04,-1
2284,849.43,1144.04,18.3931,0.002,0.877,nan,0.047,nan,0.252,-7.061,3.813,0.1473,0.305,0.27,0.57,-1
2285,1421.37,1054.6,18.2184,0.0016,1.179,nan,0.058,nan,0.2238,-2.544,1.829,0.1441,0.274,0.241,0.36,-1
2288,923.146,1368.11,18.3136,0.0024,1.215,nan,0.058,nan,0.298,-3.285,2.089,0.156,0.269,0.234,0.34,-1
2290,792.135,1053.57,18.2117,0.0015,1.307,nan,0.064,nan,0.6973,-4.98,5.075,0.1362,0.275,0.272,0.35,-1
2293,1503.3,1514.45,18.1679,0.0017,1.251,nan,0.055,nan,0.6148,-6.54,5.745,0.1569,0.293,0.25,0.34,-1
2297,1364.08,1453.81,18.3828,0.0032,0.909,nan,0.046,nan,nan,nan,nan,nan,nan,nan,0.9,-1
2302,1094.91,1489.32,18.4255,0.0021,1.042,nan,0.06,nan,0.2543,-5.139,3.331,0.1672,0.33,0.283,0.92,-1
2301,1181.82,828.549,18.261,0.0016,1.015,nan,0.05,nan,0.169,-5.612,2.784,0.1428,0.297,0.267,0.7,-1
2304,918.152,914.746,18.1793,0.0016,1.247,nan,0.064,nan,-0.0248,-4.552,3.65,0.1383,0.28,0.271,0.35,-1
2309,927.273,1188.28,19.0831,0.003,0.923,nan,0.065,nan,-0.0667,-7.18,3.836,0.2566,0.594,0.478,0.33,-1
2315,979.045,875.239,18.3603,0.0018,0.986,nan,0.057,nan,0.1335,-5.308,2.116,0.1538,0.307,0.277,0.77,-1
2320,903.905,1239.63,18.4278,0.0018,0.922,nan,0.044,nan,0.0705,-6.247,4.043,0.1567,0.365,0.286,0.88,-1
2318,1610.13,1361.54,18.3534,0.0016,1.081,nan,0.05,nan,0.25,-2.37,1.36,0.1469,0.3,0.279,0.35,-1
2323,1482.16,1380.76,18.4353,0.002,0.951,nan,0.046,nan,0.0414,-6.57,1.992,0.1851,0.326,0.28,0.77,-1
2327,689.122,1222.97,18.2502,0.0014,1.172,nan,0.063,nan,0.2046,-5.061,3.652,0.134,0.28,0.252,0.35,-1
2328,1040.31,1615.57,18.2963,0.0018,1.155,nan,0.058,nan,0.3286,-9.122,3.829,0.1519,0.31,0.244,0.62,-1
2332,1337.94,1228.48,18.477,0.0019,0.942,nan,0.052,nan,0.1625,-7.368,4.086,0.1665,0.309,0.28,0.52,-1
2347,1214.96,1108.89,18.3697,0.0023,1.006,nan,0.053,nan,-0.0591,-4.764,2.159,0.1634,0.296,0.307,0.93,-1
2364,1132.4,1734.57,18.3329,0.0017,1.04,nan,0.054,nan,0.3077,-6.927,4.433,0.1663,0.303,0.257,0.52,-1
2366,974.904,1066.72,18.4822,0.002,0.904,nan,0.047,nan,0.2038,-6.403,3.506,0.1613,0.351,0.295,0.62,-1
2380,1427.41,1449.02,18.5565,0.0025,0.98,nan,0.084,nan,0.0235,-8.424,4.7,0.1886,0.395,0.3,0.32,-1
2387,1285.81,1228.43,18.5674,0.0032,0.949,nan,0.057,nan,0.3168,-9.216,1.638,0.2196,0.401,0.365,0.33,-1
2390,1210.75,904.786,18.2892,0.0018,0.886,nan,0.053,nan,0.1852,-4.348,3.612,0.1373,0.288,0.264,0.75,-1
2395,1010.59,1372.4,18.3919,0.002,1.101,nan,0.068,nan,-0.0413,-5.132,2.434,0.228,0.456,0.338,0.83,-1
2399,1089.76,1125.74,18.6666,0.0038,0.814,nan,0.052,nan,1.0148,-7.986,2.682,0.2408,0.534,0.531,0.35,-1
2402,1502.44,1632.81,18.4891,0.0029,1.012,nan,0.066,nan,0.7043,-0.751,1.735,0.2406,0.478,0.389,0.32,-1
2434,1322.15,1326.02,18.5092,0.0019,0.9,nan,0.05,nan,0.0103,-6.151,3.092,0.1787,0.307,0.276,0.72,-1
2441,964.671,1276.41,18.3778,0.0019,1.051,nan,0.062,nan,0.0991,-4.962,2.503,0.1471,0.305,0.273,0.91,-1
2444,1035.43,1593.91,18.3816,0.0022,1.019,nan,0.053,nan,0.3209,-4.81,2.456,0.1797,0.345,0.291,0.92,-1
2450,985.422,1367.72,18.5986,0.0022,0.994,nan,0.065,nan,-0.3051,-5.534,2.961,0.1874,0.359,0.313,0.85,-1
2448,1218.35,1733.36,18.5382,0.0019,0.998,nan,0.065,nan,0.3255,-5.775,7.804,0.1719,0.331,0.284,0.34,-1
2456,885.493,1049.0,18.4764,0.002,1.001,nan,0.056,nan,0.3015,-5.191,2.684,0.1731,0.375,0.343,0.67,-1
2480,946.515,1238.56,18.4662,0.0017,1.086,nan,0.067,nan,-0.1222,-6.964,3.731,0.1646,0.36,0.296,0.59,-1
2482,1198.07,1046.53,18.5191,0.0034,1.097,nan,0.063,nan,0.5625,-6.091,2.844,0.1903,0.32,0.299,0.85,-1
2484,1021.5,1380.3,18.5262,0.0021,1.081,nan,0.057,nan,0.3602,-3.823,1.427,0.1778,0.337,0.283,0.74,-1
2493,1065.85,1415.59,18.5773,0.0022,0.9,nan,0.056,nan,0.5502,-6.517,4.261,0.1952,0.345,0.287,0.47,-1
2494,1354.77,837.421,19.7811,0.0058,1.008,nan,0.063,nan,nan,nan,nan,nan,nan,nan,0.14,-1
2500,1304.73,1609.21,18.3339,0.002,1.139,nan,0.07,nan,-0.054,-4.948,3.396,0.1581,0.308,0.267,0.34,-1
2509,1385.29,1573.57,18.5197,0.0025,0.82,nan,0.059,nan,-0.2244,-5.116,2.261,0.2294,0.443,0.441,0.86,-1
2514,1237.63,1195.25,18.4307,0.0049,1.064,nan,0.093,nan,0.4675,-5.867,2.462,0.3632,0.654,0.599,0.96,-1
2517,819.476,1068.3,18.5746,0.0018,1.097,nan,0.066,nan,0.1086,-5.828,2.847,0.1724,0.355,0.318,0.4,-1
2524,1017.41,1096.34,18.6029,0.0019,0.969,nan,0.061,nan,0.2256,-4.816,2.926,0.1762,0.385,0.321,0.83,-1
2529,982.346,1081.24,19.8968,0.0088,1.247,nan,0.072,nan,-0.6297,0.041,-4.506,0.8243,1.618,3.314,0.33,-1
2549,1337.82,991.737,18.5062,0.002,0.96,nan,0.066,nan,0.1809,-5.919,4.855,0.1668,0.312,0.279,0.34,-1
2555,1403.1,1023.65,18.6035,0.0021,1.156,nan,0.072,nan,0.1826,-3.467,2.611,0.1747,0.353,0.29,0.79,-1
2558,1249.67,1741.68,18.5207,0.0025,1.066,nan,0.057,nan,0.2112,-4.405,3.224,0.198,0.361,0.299,0.85,-1
2562,1372.83,1456.05,18.7968,0.0057,1.115,nan,0.061,nan,nan,nan,nan,nan,nan,nan,0.41,-1
2566,843.203,1047.87,18.6428,0.0021,0.955,nan,0.067,nan,-0.1913,-8.301,5.293,0.1799,0.387,0.341,0.33,-1
2568,1396.22,1642.09,18.7594,0.0026,1.087,nan,0.068,nan,-0.407,-6.425,3.015,0.2459,0.431,0.41,0.76,-1
2574,1160.98,1672.5,18.6634,0.0023,1.141,nan,0.071,nan,0.3487,-5.109,4.845,0.2037,0.394,0.324,0.34,-1
2580,1236.95,813.767,18.6592,0.0022,1.168,nan,0.076,nan,0.2773,-10.01,4.103,0.179,0.401,0.331,0.35,-1
2586,878.32,1081.5,18.5554,0.0021,1.252,nan,0.08,nan,-0.3037,-7.584,2.028,0.1714,0.368,0.331,0.35,-1
2609,936.211,1138.95,18.7419,0.0023,0.915,nan,0.068,nan,0.5266,-5.634,2.975,0.1828,0.384,0.351,0.72,-1
2614,1568.21,1334.49,18.6808,0.0022,0.997,nan,0.072,nan,0.0602,-6.292,4.216,0.1799,0.337,0.305,0.67,-1
2619,992.403,1026.78,18.5924,0.0021,1.048,nan,0.07,nan,0.3027,-4.844,2.043,0.1691,0.353,0.314,0.83,-1
2617,766.458,1051.77,18.5562,0.0019,1.085,nan,0.075,nan,0.3951,-4.082,3.15,0.1777,0.354,0.354,0.32,-1
2622,866.007,1059.89,18.6014,0.0023,1.146,nan,0.076,nan,0.2748,-7.226,2.369,0.181,0.372,0.348,0.76,-1
2625,1363.04,1433.15,18.9276,0.0094,1.032,nan,0.063,nan,-4.8621,-7.979,-5.153,0.8436,1.541,1.721,0.21,-1
2634,1042.6,891.12,18.743,0.0022,1.057,nan,0.069,nan,0.5428,-5.184,3.034,0.2035,0.421,0.342,0.75,-1
2643,807.156,1183.82,18.7509,0.0023,0.944,nan,0.077,nan,-0.2486,-6.666,1.978,0.1974,0.408,0.377,0.79,-1
2646,1231.53,1020.29,18.6901,0.0021,1.103,nan,0.08,nan,-0.2021,-7.482,4.494,0.2173,0.415,0.344,0.67,-1
2653,1122.95,1021.63,18.8122,0.0027,0.962,nan,0.069,nan,0.2565,-6.779,2.833,0.2109,0.407,0.369,0.61,-1
2655,1239.32,1116.18,18.7914,0.0023,1.203,nan,0.084,nan,-0.1619,-3.36,3.228,0.2101,0.382,0.338,0.47,-1
2662,1157.08,783.04,18.6797,0.0024,1.019,nan,0.076,nan,0.3927,-8.386,3.567,0.2045,0.445,0.34,0.67,-1
2668,1094.34,1219.82,18.7692,0.0022,1.069,nan,0.083,nan,0.016,-5.167,2.198,0.1984,0.385,0.337,0.71,-1
2680,1249.73,1261.32,18.7805,0.0026,1.017,nan,0.076,nan,0.0625,-6.946,3.803,0.2162,0.417,0.352,0.53,-1
2699,1332.09,1347.17,18.8094,0.0022,1.152,nan,0.075,nan,0.9758,-9.184,2.953,0.2822,0.428,0.36,0.57,-1
2709,853.911,1464.18,18.8178,0.0023,1.011,nan,0.079,nan,0.4903,-3.984,2.943,0.2003,0.384,0.319,0.49,-1
2713,1273.6,1396.14,18.9667,0.0037,1.129,nan,0.095,nan,1.5732,-5.366,4.07,0.3662,0.68,0.799,0.34,-1
2714,1138.87,1010.15,18.9861,0.0027,0.981,nan,0.081,nan,0.072,-7.251,4.176,0.2445,0.452,0.472,0.34,-1
244,1202.09,1580.89,15.0645,0.0047,0.441,nan,0.018,nan,1.4835,-6.518,2.768,0.2465,0.507,0.45,0.38,-1
719,1591.63,1472.54,16.1203,0.0046,0.733,nan,0.015,nan,0.1958,-8.368,1.751,0.1997,0.366,0.368,0.4,-1
917,1260.27,1607.2,16.9064,0.001,0.775,nan,0.022,nan,0.3824,-11.998,7.701,0.0654,0.129,0.123,0.4,-1
345,1367.47,1271.8,15.2546,0.0004,1.271,nan,0.009,nan,0.1882,-6.727,2.888,0.027,0.052,0.05,0.49,-1
1127,1106.89,1450.44,17.1405,0.002,0.718,nan,0.033,nan,0.2951,-5.072,3.046,0.0769,0.143,0.143,0.37,-1
1128,1198.74,1254.07,16.9514,0.001,1.19,nan,0.024,nan,1.2548,-30.239,19.867,0.0652,0.122,0.12,0.4,-1
1244,1400.42,1177.58,17.3335,0.0017,0.923,nan,0.018,nan,0.5485,-4.839,1.88,0.0846,0.155,0.179,0.41,-1
1335,1032.63,1432.79,17.3516,0.0016,0.948,nan,0.024,nan,0.3097,-3.061,1.132,0.0943,0.186,0.168,0.52,-1
1296,1513.0,1042.07,17.3462,0.001,1.006,nan,0.022,nan,0.5631,-7.31,3.264,0.085,0.16,0.16,0.39,-1
1600,1068.2,1651.11,17.6847,0.0016,0.786,nan,0.028,nan,0.3685,-3.672,1.126,0.1081,0.204,0.182,0.36,-1
1604,1315.06,1609.12,17.7954,0.0041,1.043,nan,0.035,nan,0.3805,-5.97,1.462,0.1188,0.223,0.207,0.36,-1
1063,1356.22,1624.4,17.0845,0.001,0.729,nan,0.019,nan,0.422,-5.254,7.032,0.0708,0.138,0.121,0.41,-1
2072,1476.36,1458.89,18.0694,0.0026,1.14,nan,0.048,nan,0.8557,-8.971,1.423,0.1569,0.338,0.25,0.39,-1
2221,1515.28,1408.29,18.3765,0.0019,0.909,nan,0.042,nan,0.3855,-5.937,3.01,0.1612,0.318,0.287,0.84,-1
2294,1460.99,1394.16,18.3988,0.0043,1.194,nan,0.072,nan,0.1461,-4.741,4.08,0.2745,0.529,0.523,0.91,-1
2363,1201.39,1347.52,18.4247,0.0019,0.969,nan,0.056,nan,0.3104,-7.076,4.036,0.157,0.314,0.265,0.88,-1
1744,1231.93,1640.73,17.9072,0.0015,0.855,nan,0.032,nan,-0.0735,-4.835,2.868,0.1392,0.267,0.275,0.36,-1
2383,1405.06,1655.88,18.3639,0.0023,1.152,nan,0.052,nan,-0.3847,-5.89,3.712,0.2144,0.385,0.382,0.84,-1
2445,1291.25,1526.86,18.4115,0.0025,1.038,nan,0.065,nan,0.1157,-5.727,3.584,0.2077,0.483,0.38,0.9,-1
2717,1269.08,1388.38,18.7551,0.003,1.239,nan,0.094,nan,0.3865,-6.156,3.296,0.2681,0.561,0.522,0.68,-1
