ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
11 895.874 193.825 12.664 0.004 0.649 0.006 -0.045 0.008 0.358 0.005 0.734 0.007 153.89940209020978 -50.81284209208858 0.9496 0.068098 0.010545 -0.067277 171.1 "Gaia DR2 5358595060446508416" 153.89913892924 0.0256 -50.8130468628 0.0231 1635721458409799680 5358595060446508416 54378240 2015.5 2.8049 0.0311 90.0554 -3.303 0.047 -30.878 0.044 0.0513 -0.4627 -0.3809 0.0264 0.1583 0.133 -0.2287 0.3091 0.096 0.2117 265 265 264 1 1.9037 304.05 0.0 0.0 31 1 254.8777 1.5897 0.0062 -0.036 30 16 0.036273 0 43 0 354 184100.0 30.92 5955.947 12.5255 0.0002 40 98120.0 85.58 1146.559 12.872 0.0009 38 124400.0 87.17 1427.051 12.0249 0.0008 1.208 0 0.8471 0.3465 0.5006 -6.93 1.79 7 6000.0 3.5 0.0 NOT_AVAILABLE 279.4348876258 4.80923952423 185.36288492666 -55.25592299109 100001 5787.75 5763.25 5796.5 0.0657 0.017 0.2061 0.0213 0.0079 0.0971 200111 0.96 0.95 0.96 0.924 0.908 0.94 153.899161433 0.7337 -50.8129139166 0.6797 0.0 0.068327 0.010627 -0.067496 171.1 5358595060446508416 153.89913892924 -50.81304686280 352.948022521460018 349.080752066125001 356.900374249524020 1174.836008793520 1 1
12 678.104 1330.1 12.785 0.003 0.516 0.005 -0.102 0.005 0.311 0.005 0.603 0.006 153.92614011290934 -50.718909140400996 0.4640 0.038499 0.027541 0.026901 45.7 "Gaia DR2 5358608632543214592" 153.92595067329 0.0289 -50.71886193165 0.0228 1635721458409799680 5358608632543214592 431357814 2015.5 1.7232 0.0324 53.2341 -12.286 0.057 4.895 0.044 0.097 -0.2952 -0.4179 -0.0239 0.1753 0.0607 -0.2455 0.2946 0.0776 0.2431 239 239 236 3 1.3673 260.93 0.0 1.9e-15 31 0 226.2993 1.628 0.0071 0.014 27 14 0.042223 0 39 0 312 161800.0 29.8 5428.965 12.666 0.0002 37 92200.0 84.74 1088.077 12.9395 0.001 35 101800.0 78.13 1302.533 12.2429 0.0008 1.199 1 0.6967 0.2735 0.4231 6.38 2.02 5 6000.0 3.5 0.0 NOT_AVAILABLE 279.39589975207 4.89669925678 185.28268275412 -55.17187106616 100002 6308.0 6054.56 6526.95 0.147 0.0689 0.373 0.0997 0.0377 0.1701 200111 1.22 1.14 1.32 2.112 2.05 2.174 153.926034223 0.8881 -50.7188830074 0.6821 0.0 0.038406 0.027623 0.026682 46.0 5358608632543214592 153.92595067329 -50.71886193165 571.020833018553049 560.576453150624957 581.854526826168012 1177.508426291310 1 1
16 177.679 1299.83 12.786 0.005 1.392 0.008 1.342 0.012 0.721 0.008 1.419 0.009 153.99142967302964 -50.720994746722994 0.5917 0.073238 0.068892 0.024854 70.2 "Gaia DR2 5358597220798726912" 153.99126699228 0.0271 -50.72086666405 0.0234 1635721458409799680 5358597220798726912 668042552 2015.5 0.2981 0.0348 8.5768 -6.668 0.054 6.115 0.044 0.0563 -0.3337 -0.3501 -0.0909 0.2523 0.0785 -0.2079 0.3853 0.2088 0.2027 241 241 241 0 -2.1733 191.28 0.0 0.0 31 0 314.6969 1.4621 0.0066 0.01 27 15 0.039489 0 40 0 345 221700.0 54.55 4063.321 12.3241 0.0003 40 80900.0 82.62 979.17 13.0815 0.0011 38 203300.0 110.6 1838.396 11.4915 0.0006 1.282 0 1.5901 0.7574 0.8327 -18.82 0.55 16 4500.0 3.0 0.0 NOT_AVAILABLE 279.43138821288 4.91823622022 185.34134894674 -55.14756531707 100001 4284.22 4155.65 4400.7 0.528 0.291 1.3891 0.263 0.171 0.6356 200111 21.43 20.31 22.78 139.418 114.601 164.235 153.991312339 0.8443 -50.7208929941 0.6856 0.0 0.073241 0.068974 0.024635 70.3 5358597220798726912 153.99126699228 -50.72086666405 3037.538162448860021 2740.565546645910217 3403.345757485749800 1177.715677423070 1 1
13 920.514 143.886 12.828 0.004 0.196 0.006 0.167 0.008 0.072 0.006 0.173 0.009 153.89625314947753 -50.81697889227219 0.7525 0.071781 0.008522 -0.071274 173.2 "Gaia DR2 5358595060446505984" 153.89593863181 0.0303 -50.81704374717 0.024 1635721458409799680 5358595060446505984 620846780 2015.5 0.625 0.0347 18.028 -13.762 0.056 6.83 0.046 0.0604 -0.4542 -0.3202 0.1121 0.1704 0.1975 -0.1544 0.3255 0.0415 0.2625 218 166 218 0 7.9939 423.21 0.0 0.0 31 1 175.9957 1.7374 0.0068 -0.049 25 16 0.043822 0 38 0 306 138200.0 31.15 4438.269 12.8368 0.0002 38 94280.0 95.79 984.251 12.9153 0.0011 38 68720.0 76.0 904.186 12.6692 0.0012 1.179 0 0.2461 0.0785 0.1676 "" "" 0 "" "" "" NOT_AVAILABLE 279.43546126654 4.80479689676 185.36451646595 -55.26030467988 100001 8914.0 8596.25 9080.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.896032414 0.8648 -50.8170731535 0.7136 0.0 0.072008 0.008604 -0.071492 173.1 5358595060446505984 153.89593863181 -50.81704374717 1532.157980545010105 1453.114934744970014 1620.100627392220076 1174.712988958530 1 1
14 304.097 557.427 12.844 0.004 0.517 0.007 -0.018 0.008 0.283 0.007 0.591 0.007 153.97616487108434 -50.782363440840975 0.8309 0.069446 0.059026 -0.036587 121.8 "Gaia DR2 5358596469195812352" 153.97580603247 0.0267 -50.7823210821 0.0234 1635721458409799680 5358596469195812352 1220401089 2015.5 1.1319 0.0316 35.7903 -17.186 0.048 9.137 0.046 0.1233 -0.513 -0.2659 0.1184 0.0999 0.1713 -0.1602 0.2305 0.0038 0.2936 259 232 259 0 2.5318 314.68 0.0 0.0 31 0 204.2686 1.6491 0.0062 -0.051 29 16 0.038392 0 43 0 337 150300.0 30.23 4972.604 12.7457 0.0002 42 85950.0 102.9 834.909 13.0158 0.0013 41 94520.0 83.29 1134.83 12.3231 0.001 1.2 0 0.6927 0.2701 0.4226 "" "" 0 "" "" "" NOT_AVAILABLE 279.45783757634 4.86186383648 185.39535087217 -55.20161408624 100001 6350.0 6267.67 6500.5 "" "" "" "" "" "" 200111 1.76 1.68 1.81 4.545 4.338 4.751 153.975923067 0.7476 -50.7823604215 0.7062 0.0 0.069630 0.059108 -0.036806 121.9 5358596469195812352 153.97580603247 -50.78232108210 862.185968012846047 839.117580458256953 886.534108437410055 1175.987867945620 1 1
15 1285.72 1423.2 12.96 0.005 0.445 0.007 0.059 0.005 0.255 0.007 0.51 0.008 153.84675617991897 -50.711763496002696 0.1984 0.040875 -0.022653 0.034023 326.3 "Gaia DR2 5358609560256134016" 153.84667577163 0.0269 -50.7117424142 0.0259 1635721458409799680 5358609560256134016 782121073 2015.5 0.611 0.0313 19.4946 -4.89 0.054 0.637 0.05 0.0999 -0.3028 -0.4286 -0.0099 0.1799 0.0416 -0.4571 0.2475 0.0229 0.2481 219 149 216 3 8.0643 422.74 0.0 0.0 31 0 170.6246 1.6356 0.0067 -0.009 25 14 0.045859 0 39 0 297 133100.0 28.65 4647.801 12.8776 0.0002 36 80010.0 253.0 316.287 13.0935 0.0034 35 81500.0 172.9 471.284 12.484 0.0023 1.213 0 0.6095 0.216 0.3935 "" "" 0 "" "" "" NOT_AVAILABLE 279.35020931283 4.87438932808 185.20629308672 -55.19771851976 100001 6493.65 6032.74 7012.5 "" "" "" "" "" "" 200111 2.93 2.52 3.4 13.796 12.556 15.035 153.846709024 0.832 -50.7117451574 0.7699 0.0 0.040647 -0.022571 0.033805 326.3 5358609560256134016 153.84667577163 -50.71174241420 1564.936010217199964 1490.082652497399977 1647.541567170929966 1177.382689836480 1 1
17 1802.15 1541.3 13.046 0.004 0.559 0.007 -0.004 0.007 0.352 0.007 0.68 0.008 153.7792260643563 -50.70250406452719 0.3796 0.078409 -0.065353 0.043324 303.5 "Gaia DR2 5358608318994215424" 153.77926397334 0.0246 -50.70240139474 0.0235 1635721458409799680 5358608318994215424 1114002081 2015.5 0.9052 0.0293 30.943 -7.125 0.048 3.143 0.042 0.1554 -0.1917 -0.3792 0.0396 0.3539 0.1315 -0.2665 0.2645 -0.0426 0.2913 238 157 236 2 9.0677 484.76 0.0 0.0 31 0 167.0448 1.6042 0.0063 0.076 27 15 0.041665 0 40 0 324 130000.0 29.29 4438.906 12.9033 0.0002 38 71740.0 75.02 956.28 13.2119 0.0011 35 85100.0 60.9 1397.466 12.4371 0.0008 1.206 0 0.7749 0.3086 0.4662 "" "" 0 "" "" "" NOT_AVAILABLE 279.3095150735 4.85809013729 185.13768228426 -55.21713655994 100001 5886.33 5507.63 6240.67 0.8433 0.3553 1.2162 0.3973 0.1769 0.6054 200111 2.4 2.13 2.74 6.229 5.866 6.592 153.779312409 0.7441 -50.7024149266 0.6457 0.0 0.078220 -0.065271 0.043106 303.4 5358608318994215424 153.77926397334 -50.70240139474 1071.527432930990017 1038.701172881630100 1106.455297385909944 1177.363640678490 1 1
18 501.462 153.563 13.062 0.005 1.094 0.009 0.682 0.012 0.561 0.006 1.151 0.008 153.95103111945065 -50.81581566170655 0.8363 0.082302 0.043103 -0.070112 148.4 "Gaia DR2 5358594923007565824" 153.95067116114 0.0294 -50.81586302831 0.0271 1635721458409799680 5358594923007565824 505764427 2015.5 0.3895 0.0338 11.5182 -7.845 0.055 5.57 0.052 0.1703 -0.4489 -0.4199 0.0293 0.1305 0.0537 -0.2451 0.2034 -0.1053 0.3998 223 205 223 0 1.5547 251.37 0.0 0.0 31 1 207.2968 1.5027 0.0069 0.021 25 16 0.04484 0 38 1 299 149100.0 34.06 4376.683 12.7548 0.0002 35 63250.0 57.73 1095.611 13.3487 0.001 36 123000.0 66.23 1857.606 12.037 0.0006 1.249 0 1.3118 0.5939 0.7179 -3.38 1.19 14 5500.0 3.5 0.0 NOT_AVAILABLE 279.46351674777 4.82518396352 185.41048772098 -55.23770952752 100001 4940.0 4815.44 5025.0 0.2337 0.104 0.3171 0.112 0.0489 0.1501 200111 9.0 8.7 9.47 43.434 37.48 49.387 153.950724621 0.8597 -50.8158870097 0.8112 0.0 0.082531 0.043185 -0.070331 148.4 5358594923007565824 153.95067116114 -50.81586302831 2388.992523536910085 2207.250330087069869 2602.347223382430002 1174.966163108510 1 1
19 1952.14 420.12 13.147 0.004 0.544 0.007 -0.103 0.01 0.321 0.008 0.652 0.007 153.76093994321675 -50.795206089371405 0.2677 0.091329 -0.0768 -0.049424 237.2 "Gaia DR2 5358607429952293376" 153.76095001191 0.0317 -50.79513200251 0.0315 1635721458409799680 5358607429952293376 501627325 2015.5 1.2859 0.04 32.1765 -5.762 0.059 -2.039 0.055 -0.0086 -0.4418 -0.5047 -0.0102 0.3154 0.103 -0.3332 0.4074 -0.0604 0.2021 246 43 244 2 16.7467 822.41 0.214 13.0 31 0 18.0825 1.6373 0.0075 -0.005 28 15 0.060017 0 40 0 324 118100.0 37.04 3187.873 13.0078 0.0003 37 65920.0 55.82 1181.059 13.3038 0.0009 38 76260.0 31.32 2435.082 12.5561 0.0004 1.204 0 0.7477 0.296 0.4517 "" "" 0 "" "" "" NOT_AVAILABLE 279.35231240203 4.77493641762 185.22370493203 -55.29669710255 100001 6177.33 5970.5 6235.0 0.65 0.3869 0.9305 0.2925 0.1439 0.4581 200111 1.45 1.43 1.56 2.775 2.598 2.952 153.760989261 0.9195 -50.7951232256 0.8552 0.0 0.091378 -0.076718 -0.049643 237.1 5358607429952293376 153.76095001191 -50.79513200251 761.494564261686946 738.823456933724970 785.574075021620047 1174.773235713880 1 1
21 1061.43 1345.58 13.475 0.003 0.611 0.006 -0.032 0.005 0.363 0.005 0.692 0.006 153.87612201356993 -50.71796924052382 0.4354 0.02815 -0.004119 0.027847 351.6 "Gaia DR2 5358608769965359616" 153.87594531367 0.0173 -50.71792331358 0.0145 1635721458409799680 5358608769965359616 993182477 2015.5 1.6468 0.0196 84.1558 -15.667 0.034 7.488 0.027 0.1279 -0.3202 -0.5219 -0.0841 0.1943 -0.0106 -0.2587 0.2821 0.07 0.1868 244 0 241 3 -1.3985 206.29 0.0 0.0 31 0 109.5031 1.613 0.0039 0.019 28 14 0.044121 0 41 0 342 87890.0 22.07 3982.757 13.3285 0.0003 28 48500.0 125.8 385.633 13.637 0.0028 29 59840.0 150.7 397.062 12.8195 0.0027 1.233 0 0.8175 0.3085 0.509 "" "" 0 "" "" "" NOT_AVAILABLE 279.36907990933 4.87969465658 185.23839743263 -55.19094602717 100001 5795.67 5628.0 6093.0 0.1233 0.057 0.2371 0.0603 0.0234 0.1281 200111 1.12 1.01 1.19 1.279 1.237 1.32 153.876051852 0.523 -50.7179555545 0.4202 0.0 0.027922 -0.004037 0.027629 351.7 5358608769965359616 153.87594531367 -50.71792331358 596.867522864455054 589.923942017646027 603.973510700628026 1177.333595023170 1 1
20 1072.82 1348.24 13.48 0.003 1.864 0.006 2.184 0.059 1.208 0.006 2.755 0.006 153.87463245718234 -50.717759857188135 0.2696 0.028482 -0.00502 0.028036 349.8 "Gaia DR2 5358608765670818176" 153.87452135791 0.031 -50.71773418033 0.0261 1635721458409799680 5358608765670818176 242213582 2015.5 0.0742 0.0355 2.0901 -3.734 0.06 2.139 0.048 0.0936 -0.3041 -0.5239 -0.0465 0.1631 0.01 -0.235 0.2712 0.0304 0.1525 243 243 235 8 15.1534 730.68 0.054 1.2 31 0 153.8745 1.2685 0.0078 -0.033 28 14 0.043486 0 41 0 346 257700.0 489.4 526.546 12.1606 0.0021 36 45610.0 497.2 91.737 13.7037 0.0118 36 333300.0 1521.0 219.11 10.9548 0.005 1.47 0 2.7489 1.5431 1.2058 27.54 0.57 3 4000.0 3.0 0.0 NOT_AVAILABLE 279.36822477264 4.87934448503 185.23695806157 -55.19136253349 100001 4113.16 3918.45 4150.15 1.7667 1.3742 2.2737 0.8807 0.657 1.1276 "" "" "" "" "" "" "" 153.874546752 0.9377 -50.7177433888 0.7506 0.0 0.028253 -0.004938 0.027818 349.9 5358608765670818176 153.87452135791 -50.71773418033 7145.652136388440340 5855.628084621819653 8936.073431828779576 1177.332985567130 1 1
22 626.41 1481.87 13.555 0.004 0.559 0.007 -0.104 0.006 0.337 0.006 0.655 0.008 153.93264828676854 -50.70632666797483 0.3853 0.050609 0.031687 0.039462 38.8 "Gaia DR2 5358609079219818752" 153.93248537888 0.0159 -50.70629817476 0.0136 1635721458409799680 5358609079219818752 1312833525 2015.5 1.5059 0.0188 80.272 -8.583 0.03 4.259 0.026 0.0589 -0.3771 -0.442 -0.0513 0.1582 0.0439 -0.2837 0.3379 0.101 0.1986 264 0 263 1 -2.2061 210.48 0.0 0.0 31 0 101.0795 1.618 0.0038 -0.012 30 16 0.040416 0 43 0 363 80870.0 18.82 4296.511 13.4188 0.0003 40 45000.0 38.42 1171.405 13.7183 0.0009 40 52290.0 39.9 1310.554 12.9659 0.0008 1.203 0 0.7524 0.2994 0.453 "" "" 0 "" "" "" NOT_AVAILABLE 279.39225893653 4.90941975447 185.27457604104 -55.15948045171 100001 6190.0 5927.0 6495.0 0.1045 0.0429 0.212 0.0473 0.0215 0.1072 200111 1.02 0.93 1.12 1.385 1.337 1.433 153.932543735 0.4708 -50.7063165142 0.401 0.0 0.050491 0.031769 0.039243 39.0 5358609079219818752 153.93248537888 -50.70629817476 651.631605029655020 643.701132963577038 659.756334876980986 1177.871897543450 1 1
23 1072.83 1216.46 13.652 0.003 0.34 0.005 0.122 0.005 0.196 0.005 0.378 0.006 153.8748160595803 -50.72864417754365 0.3713 0.017868 -0.004923 0.017176 344.0 "Gaia DR2 5358608735622411904" 153.87467313249 0.0173 -50.72859464443 0.0161 1635721458409799680 5358608735622411904 385868960 2015.5 0.5836 0.0206 28.352 -6.389 0.033 3.872 0.03 -0.0082 -0.3318 -0.4734 0.055 0.1438 0.1425 -0.3358 0.2833 0.1112 0.0879 241 0 241 0 2.3959 291.21 0.0 0.0 31 0 81.9945 1.689 0.0043 -0.042 28 15 0.041845 0 43 0 349 68030.0 16.06 4237.188 13.6066 0.0003 36 42650.0 47.44 898.971 13.7766 0.0012 37 37920.0 31.47 1204.82 13.3148 0.0009 1.184 0 0.4618 0.17 0.2918 "" "" 0 "" "" "" NOT_AVAILABLE 279.37442960214 4.87041492541 185.24899495 -55.19977423913 100001 7569.0 7303.67 7700.75 0.3813 0.0396 0.8921 0.188 0.0039 0.4227 200111 1.64 1.58 1.76 7.911 7.16 8.663 153.874716589 0.5116 -50.7286113173 0.4592 0.0 0.017635 -0.004841 0.016958 344.1 5358608735622411904 153.87467313249 -50.72859464443 1633.530640233939948 1579.996241249250033 1690.745689628950004 1177.040881651260 1 1
27 621.171 1418.67 13.677 0.004 1.013 0.006 0.503 0.009 0.574 0.006 1.143 0.008 153.93342811036385 -50.71154385418174 0.3061 0.04698 0.032195 0.034214 43.3 "Gaia DR2 5358609010500339968" 153.9332938601 0.0171 -50.71154614728 0.0138 1635721458409799680 5358609010500339968 511089031 2015.5 0.2962 0.0197 15.0261 -2.836 0.032 -6.55 0.026 0.0071 -0.4345 -0.4995 -0.0452 0.209 0.0728 -0.2919 0.3795 0.0755 0.1943 255 0 254 1 -4.3923 162.78 0.0 0.0 31 0 109.6149 1.509 0.004 -0.024 29 16 0.042102 0 43 0 357 85720.0 20.72 4136.717 13.3556 0.0003 39 36890.0 34.56 1067.394 13.9341 0.001 37 70410.0 37.41 1882.442 12.6428 0.0006 1.252 0 1.2913 0.5785 0.7129 "" "" 0 "" "" "" NOT_AVAILABLE 279.39564053616 4.90536367195 185.28102129236 -55.16325490641 100001 4939.22 4790.04 5082.0 0.1183 0.056 0.21 0.054 0.026 0.098 200111 8.98 8.48 9.54 43.196 35.348 51.044 153.933313142 0.4934 -50.7115179443 0.4031 0.0 0.046877 0.032277 0.033995 43.5 5358609010500339968 153.93329386010 -50.71154614728 3068.285935169059940 2890.081804635410208 3269.267437034320210 1177.734363301970 1 1
24 669.776 360.747 13.682 0.006 0.499 0.009 -0.062 0.009 0.294 0.008 0.604 0.01 153.9287078972116 -50.798886383758784 0.6199 0.060597 0.02907 -0.053168 151.3 "Gaia DR2 5358595129165998080" 153.92844437606 0.0163 -50.79893013353 0.015 1635721458409799680 5358595129165998080 517081914 2015.5 0.7389 0.0197 37.4238 -2.047 0.03 1.461 0.028 0.093 -0.4472 -0.3783 0.0562 0.1254 0.1398 -0.2268 0.3425 0.0609 0.2468 267 8 265 2 -3.4808 187.89 0.0 0.0 31 0 87.7854 1.6349 0.0038 0.001 30 16 0.03989 0 42 0 367 70120.0 12.58 5574.84 13.5737 0.0002 41 40160.0 48.99 819.759 13.842 0.0013 40 44240.0 28.55 1549.538 13.1475 0.0007 1.203 0 0.6945 0.2683 0.4262 "" "" 0 "" "" "" NOT_AVAILABLE 279.44231403017 4.83131876507 185.37268192612 -55.23331629852 100001 6325.5 6289.75 6525.0 0.925 0.46 1.3114 0.458 0.226 0.6601 200111 1.86 1.75 1.88 4.977 4.62 5.334 153.928458318 0.4717 -50.798936423 0.4376 0.0 0.060828 0.029152 -0.053387 151.4 5358595129165998080 153.92844437606 -50.79893013353 1303.060261506019970 1270.125953200999902 1337.714778548240020 1175.342200307240 1 1
25 1812.87 1018.05 13.687 0.002 0.81 0.005 0.298 0.007 0.465 0.006 0.882 0.006 153.77844732838335 -50.74573521642949 0.5984 0.065858 -0.065858 0.000149 270.1 "Gaia DR2 5358607979708138496" 153.77837140809 0.016 -50.74557607914 0.0163 1635721458409799680 5358607979708138496 495740373 2015.5 2.6135 0.0199 131.1546 -20.571 0.03 9.95 0.029 0.0711 -0.4185 -0.4589 -0.0902 0.2591 0.0079 -0.3729 0.2864 0.0483 0.2455 251 0 250 1 -6.7625 123.3 0.0 0.0 31 0 94.8781 1.5641 0.004 -0.009 29 15 0.040876 0 44 0 363 75670.0 15.73 4811.507 13.4911 0.0002 43 36990.0 42.02 880.42 13.9311 0.0012 43 55170.0 35.95 1534.506 12.9077 0.0007 1.218 0 1.0234 0.44 0.5834 "" "" 0 "" "" "" NOT_AVAILABLE 279.3334437567 4.82209198335 185.18429171902 -55.25116584658 100001 5077.21 5016.93 5193.68 0.066 0.0 0.276 0.0463 0.0 0.1341 200111 0.89 0.85 0.91 0.476 0.466 0.485 153.778511381 0.4603 -50.7456189204 0.4516 0.0 0.065776 -0.065776 -0.000070 269.9 5358607979708138496 153.77837140809 -50.74557607914 378.472537740062023 375.618020375258027 381.369987778925974 1176.195152861810 1 1
30 1096.27 1619.86 13.803 0.005 0.696 0.009 0.12 0.008 0.408 0.007 0.773 0.01 153.8711949670179 -50.69533702668409 0.2557 0.05097 -0.007196 0.050459 351.9 "Gaia DR2 5358608941780856960" 153.87109050749 0.0176 -50.69531124429 0.0169 1635721458409799680 5358608941780856960 511248877 2015.5 0.986 0.0206 47.9667 -10.522 0.034 5.487 0.032 0.131 -0.2718 -0.4605 -0.0828 0.2087 -0.0133 -0.4314 0.2589 0.0566 0.2409 236 0 235 1 -3.198 167.46 0.0 0.0 31 0 82.4554 1.598 0.0043 -0.042 27 15 0.045028 0 40 0 333 66110.0 14.43 4580.463 13.6377 0.0002 39 34750.0 46.38 749.174 13.9991 0.0014 39 46180.0 57.48 803.507 13.1007 0.0014 1.224 0 0.8984 0.3614 0.5371 "" "" 0 "" "" "" NOT_AVAILABLE 279.35377399546 4.89667076668 185.20942376701 -55.17522668214 100001 5624.48 5225.06 6234.62 "" "" "" "" "" "" 200111 1.74 1.41 2.01 2.715 2.562 2.867 153.871162028 0.5229 -50.6953348667 0.4901 0.0 0.050742 -0.007114 0.050241 351.9 5358608941780856960 153.87109050749 -50.69531124429 985.684952504473017 965.957704330935030 1006.219526426659968 1177.920938862150 1 1
29 441.077 113.872 13.809 0.007 0.694 0.011 0.016 0.011 0.361 0.009 0.763 0.011 153.9589884276767 -50.8190346560927 1.1477 0.08762 0.048036 -0.07328 146.8 "Gaia DR2 5358594923007826048" 153.95848400161 0.018 -50.81902580725 0.0167 1635721458409799680 5358594923007826048 100334006 2015.5 1.5336 0.0222 68.9511 -35.325 0.035 17.161 0.029 0.126 -0.3377 -0.3867 0.0592 0.2044 0.1769 -0.1599 0.3773 0.0678 0.2707 237 0 237 0 -3.8795 157.55 0.0 0.0 31 0 79.1813 1.5989 0.0042 -0.002 28 15 0.044496 0 41 0 337 65220.0 13.19 4942.766 13.6524 0.0002 39 34200.0 33.32 1026.4 14.0162 0.0011 36 44930.0 32.26 1392.786 13.1305 0.0008 1.213 0 0.8857 0.3638 0.5219 "" "" 0 "" "" "" NOT_AVAILABLE 279.46939810634 4.82533440002 185.42071006382 -55.23708003283 100001 5794.67 5601.5 6275.2 0.2247 0.017 0.4926 0.1262 0.0079 0.2396 200111 1.04 0.88 1.11 1.094 1.052 1.136 153.958724747 0.5433 -50.8190996953 0.4571 0.0 0.087848 0.048118 -0.073498 146.8 5358594923007826048 153.95848400161 -50.81902580725 640.152167344837949 631.096075992865963 649.467148913365008 1174.910529623520 1 1
31 990.768 242.311 13.861 0.007 0.62 0.011 0.038 0.009 0.354 0.009 0.714 0.012 153.88692256099782 -50.80893228730463 0.6287 0.063282 0.002664 -0.063226 177.6 "Gaia DR2 5358606811477029248" 153.88666547142 0.0215 -50.80899638985 0.0163 1635721458409799680 5358606811477029248 64735924 2015.5 0.5434 0.0227 23.9828 -6.386 0.04 1.572 0.031 0.0472 -0.4377 -0.5708 -0.0105 0.1901 0.1077 -0.2229 0.296 0.0764 0.2305 237 0 235 2 -2.0606 187.99 0.0 0.0 31 0 75.6547 1.5962 0.0042 -0.005 27 15 0.050547 0 40 0 334 61380.0 12.25 5009.288 13.7183 0.0002 39 33130.0 30.93 1071.082 14.0507 0.001 37 41050.0 33.1 1239.974 13.2287 0.0009 1.209 0 0.8221 0.3324 0.4897 "" "" 0 "" "" "" NOT_AVAILABLE 279.42606047486 4.80816389199 185.34765380022 -55.25770682809 100001 5812.67 5782.33 5922.73 "" "" "" "" "" "" 200111 2.82 2.72 2.85 8.191 7.297 9.084 153.88670898 0.616 -50.8090031562 0.4746 0.0 0.063503 0.002745 -0.063444 177.5 5358606811477029248 153.88666547142 -50.80899638985 1748.318539819279977 1681.217383779619922 1820.884082803760066 1174.897298660940 1 1
26 2021.35 136.252 13.931 0.007 -0.166 0.011 0.679 0.012 0.118 0.012 0.373 0.016 153.7522073549228 -50.818674579387086 0.2503 0.109927 -0.082271 -0.072908 228.5 "Gaia DR2 5358601520077405056" 153.75222923747 0.0246 -50.8186064349 0.0243 1635721458409799680 5358601520077405056 1192311275 2015.5 0.4621 0.0312 14.8188 -8.709 0.044 5.188 0.042 -0.1182 -0.5058 -0.4636 -0.0594 0.368 0.0801 -0.2928 0.3003 0.0548 0.1175 221 0 221 0 5.1953 342.07 0.126 3.2 31 0 31.3404 1.6931 0.0058 -0.033 25 15 0.051234 0 37 0 300 53470.0 12.23 4371.634 13.8681 0.0002 35 34800.0 43.28 804.108 13.9974 0.0014 34 28250.0 39.34 718.18 13.6343 0.0015 1.179 0 0.3631 0.1293 0.2338 "" "" 0 "" "" "" NOT_AVAILABLE 279.36101144888 4.75243601105 185.24201345705 -55.31844174005 100001 7979.25 7609.0 8233.0 0.752 0.5313 0.8857 0.374 0.278 0.4339 200111 1.68 1.57 1.84 10.25 8.587 11.913 153.752288592 0.678 -50.8186287719 0.6587 0.0 0.110011 -0.082189 -0.073126 228.3 5358601520077405056 153.75222923747 -50.81860643490 2038.390796158400008 1914.009401221479948 2179.635854395260139 1174.092710599980 1 1
