ID,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
2073,361.001,3035.35,16.922,0.014,1.202,0.028,,,1.404,0.02,143.30229029166705,-50.103935244904754
2074,2517.29,2325.3,16.961,0.024,0.906,0.033,,,1.326,0.03,142.89649012301317,-50.19136968517421
2075,2144.22,4022.48,16.923,0.014,1.22,0.029,0.261,0.06,1.417,0.017,142.9654225394883,-49.986158788582806
2076,1952.23,1990.61,17.028,0.016,1.233,0.028,,,1.622,0.018,143.00347098138607,-50.23152631840711
2077,2565.12,1892.0,16.961,0.016,1.23,0.032,0.343,0.068,1.488,0.019,142.8877509978636,-50.24374475618696
2078,2214.07,3920.42,17.601,0.028,1.681,0.066,,,2.222,0.029,142.95238121360796,-49.99852294310872
2079,135.883,349.971,16.937,0.014,1.013,0.027,0.442,0.065,1.303,0.024,143.3496201057571,-50.42814016662691
2080,782.564,457.384,16.909,0.018,1.058,0.031,,,1.286,0.025,143.22677202731947,-50.415872369647865
2082,1608.74,3583.32,16.911,0.014,1.172,0.026,0.347,0.067,1.369,0.017,143.06656331704124,-50.038879544857615
2083,2807.81,1407.64,16.866,0.017,1.224,0.031,0.311,0.067,1.295,0.022,142.84215705733104,-50.30236033459596
2084,2267.82,2346.51,16.889,0.016,1.014,0.028,0.409,0.058,1.25,0.02,142.94356191468378,-50.188695187234714
2085,1863.91,3469.44,16.918,0.015,0.931,0.026,0.189,0.048,1.238,0.019,143.01866650655901,-50.052805290057755
2089,3410.27,3225.13,16.954,0.015,1.078,0.029,0.693,0.081,1.405,0.019,142.72769833745429,-50.08287940572627
2090,1833.19,1718.93,17.688,0.021,1.881,0.072,,,2.377,0.023,143.02623609085998,-50.264280550610906
2091,546.013,3037.89,16.897,0.021,1.12,0.034,0.26,0.069,1.334,0.024,143.26742449507822,-50.10383054024423
2092,156.65,2839.67,16.943,0.015,1.149,0.028,0.567,0.082,1.413,0.022,143.34115378861128,-50.12733776994676
2093,2534.5,3146.8,16.978,0.019,0.915,0.032,,,1.353,0.024,142.89267805452977,-50.092123425479436
2094,3722.16,2233.2,16.896,0.018,1.051,0.029,0.207,0.051,1.285,0.021,142.66907994748237,-50.2027456524536
2095,611.215,664.802,16.976,0.021,1.107,0.034,0.648,0.074,1.509,0.025,143.258940194333,-50.39063067448796
2096,1655.75,1455.99,17.109,0.019,1.348,0.06,0.402,0.105,1.656,0.022,143.06007041715432,-50.29593472876439
2097,577.613,403.702,17.548,0.025,1.951,0.076,,,2.317,0.028,143.26573003750096,-50.4221490580326
2098,3868.78,2717.32,17.945,0.029,2.294,0.113,,,2.546,0.029,142.64137784307476,-50.14424630579836
2099,2228.07,1253.43,16.909,0.015,1.085,0.027,0.408,0.068,1.3,0.02,142.95196803281377,-50.320757586312396
2100,1955.73,2848.8,17.736,0.026,1.975,0.069,,,2.353,0.027,143.00198476924282,-50.127839782721814
2101,1786.95,1944.09,17.452,0.023,1.432,0.082,,,2.12,0.026,143.03474404457972,-50.23704412245465
2102,2609.55,32.027,17.253,0.018,1.925,0.052,,,2.195,0.024,142.8805417794885,-50.46854259134034
2103,3511.56,3354.46,17.759,0.029,1.858,0.078,,,2.394,0.03,142.70859501286088,-50.06726333114382
2104,95.201,1973.37,16.961,0.017,0.862,0.029,0.372,0.054,1.219,0.023,143.35434381735266,-50.23192504546414
2105,624.753,2750.51,17.847,0.027,2.208,0.091,,,2.507,0.028,143.2530483231644,-50.138630833831186
2108,3210.44,775.049,17.02,0.017,1.361,0.034,,,1.587,0.021,142.76620459254826,-50.378909490783286
2109,3478.69,3902.35,17.116,0.019,1.318,0.036,0.355,0.089,1.705,0.021,142.7146517000539,-50.00107142847486
2110,890.108,375.526,17.529,0.026,2.036,0.068,,,2.281,0.029,143.2064943729646,-50.42587022205337
2111,2838.69,4047.3,16.943,0.017,1.109,0.03,0.369,0.069,1.386,0.02,142.83488890530364,-49.9834433616021
2112,2424.67,2120.31,17.506,0.021,1.931,0.069,,,2.143,0.023,142.91412336904023,-50.21609917281766
2113,53.221,453.439,16.946,0.017,0.888,0.029,0.605,0.077,1.159,0.024,143.36511024650864,-50.41553482521474
2114,78.192,277.569,17.435,0.022,1.843,0.065,,,2.298,0.026,143.3606988812478,-50.43681962182291
2115,879.288,965.371,17.482,0.024,1.855,0.058,,,2.193,0.026,143.20768264881445,-50.35457777935792
2117,2732.68,4023.35,16.98,0.017,1.105,0.03,0.457,0.078,1.444,0.02,142.85482552066114,-49.98630372057377
2118,755.12,197.323,16.92,0.018,1.021,0.029,0.349,0.05,1.237,0.025,143.23237305732712,-50.44727444771519
2119,175.414,304.891,16.976,0.015,1.148,0.032,0.387,0.067,1.458,0.024,143.3422015093381,-50.433635776940555
2120,1076.6,2407.45,16.999,0.018,1.279,0.032,,,1.524,0.021,143.16832151186975,-50.18051212751013
2122,2992.84,2260.75,16.927,0.014,1.169,0.03,,,1.314,0.019,142.80675821968805,-50.19932474346444
2123,1489.69,1912.34,17.124,0.018,1.233,0.034,,,1.71,0.021,143.09094705683557,-50.24067181350527
2124,3202.1,2443.68,17.019,0.019,0.927,0.037,,,1.434,0.022,142.76718716792192,-50.17726596651978
2125,2580.92,155.765,16.933,0.018,1.202,0.032,,,1.37,0.026,142.88589741759432,-50.45357555094841
2126,3216.23,1931.05,16.95,0.016,1.215,0.031,0.284,0.07,1.407,0.02,142.76470314770447,-50.23921079224055
2127,492.706,1695.35,16.952,0.018,0.804,0.029,0.381,0.048,1.131,0.023,143.27970067735646,-50.26597458262595
2128,3695.84,3691.51,17.019,0.015,1.254,0.03,0.556,0.092,1.546,0.018,142.6738580489045,-50.026551188744655
2129,621.107,3760.89,17.029,0.018,1.157,0.032,0.578,0.092,1.567,0.022,143.2521122898382,-50.01657186681283
2131,3503.66,196.916,17.695,0.024,1.777,0.076,,,2.354,0.026,142.71076061263696,-50.448824164480165
2132,2096.04,4052.41,16.953,0.016,1.068,0.028,0.399,0.069,1.35,0.019,142.9744506091289,-49.98251782599319
2133,3384.72,3419.93,17.03,0.013,1.113,0.028,0.427,0.071,1.519,0.017,142.73245482583764,-50.05934228097584
2134,3093.34,2136.21,17.041,0.01,1.23,0.048,0.908,0.122,1.494,0.014,142.7878371797539,-50.214396349932194
2135,1527.97,3224.14,16.998,0.013,1.184,0.029,,,1.439,0.017,143.08218226985488,-50.08221154822068
2136,1146.52,594.455,17.54,0.028,1.536,0.052,,,2.192,0.03,143.157560497947,-50.39964686519872
2137,3563.64,2625.66,17.098,0.018,1.346,0.067,0.243,0.103,1.587,0.02,142.69893241554794,-50.155319912752944
2138,3879.31,4077.5,17.039,0.014,1.212,0.03,0.612,0.094,1.545,0.018,142.6393298367849,-49.97991714670611
2139,2310.49,2651.95,16.93,0.02,1.103,0.031,0.421,0.069,1.336,0.024,142.93526624512228,-50.151811698060555
2140,1564.92,2202.01,16.923,0.015,0.969,0.027,0.281,0.061,1.165,0.02,143.07639958544894,-50.20572742057772
2141,3920.5,3309.07,17.982,0.029,2.106,0.115,,,2.551,0.03,142.63161168961707,-50.072747625523846
2142,1659.27,3371.67,17.572,0.023,1.892,0.07,,,2.162,0.024,143.05729076396165,-50.0644824671
2143,1004.73,1750.39,17.013,0.018,1.077,0.029,,,1.459,0.02,143.18281489313878,-50.25983619495146
2144,2172.13,3222.29,16.938,0.016,1.189,0.03,0.393,0.081,1.348,0.018,142.96086987664125,-50.08283774899759
2145,692.888,2398.17,17.746,0.025,2.069,0.068,,,2.373,0.026,143.24075288783698,-50.181268230009074
2146,2394.37,4049.85,17.028,0.016,1.301,0.031,0.547,0.097,1.576,0.02,142.91838763558232,-49.98297303427318
2147,1006.43,3937.69,17.535,0.022,1.709,0.054,,,2.181,0.024,143.1793890656044,-49.99558908452369
2148,103.55,1184.24,17.013,0.02,1.075,0.034,0.605,0.084,1.493,0.025,143.35422104280417,-50.32728490132492
2149,695.503,1891.88,16.961,0.016,0.992,0.029,0.378,0.062,1.305,0.02,143.24105095840795,-50.242441605765734
2150,1779.54,4083.09,16.968,0.013,1.12,0.028,0.259,0.058,1.339,0.018,143.03389843961318,-49.978624557526786
2151,2548.36,2786.04,17.354,0.023,1.68,0.048,,,1.924,0.025,142.89031304197198,-50.13571426534773
2152,3229.04,2130.07,17.088,0.037,1.09,0.051,0.767,0.095,1.62,0.038,142.7622135250077,-50.215164352058665
2153,2197.61,2718.02,17.216,0.019,1.519,0.041,,,1.79,0.021,142.9564994959287,-50.14377356363593
2154,2160.26,1286.07,17.041,0.015,1.403,0.034,0.546,0.099,1.578,0.018,142.9647746028525,-50.31677801893278
2155,2525.49,593.818,17.526,0.022,2.077,0.08,,,2.368,0.026,142.89612246569467,-50.40060928177323
2156,2762.33,2646.98,16.963,0.02,1.306,0.032,0.33,0.075,1.464,0.022,142.85005272806984,-50.15259225864839
2157,751.08,1860.43,16.962,0.016,1.04,0.03,0.549,0.145,1.318,0.02,143.23059655469655,-50.2462976108105
2158,1192.46,396.025,16.981,0.019,1.145,0.033,0.438,0.076,1.44,0.024,143.14911126673408,-50.42366752641946
2159,1984.42,3088.72,16.992,0.014,1.124,0.03,0.28,0.066,1.399,0.017,142.9963482251075,-50.09887122245906
2160,727.261,2605.48,17.538,0.02,1.893,0.061,,,2.199,0.022,143.23394408672974,-50.15625672840051
2161,2722.35,645.817,17.025,0.018,1.39,0.066,0.626,0.121,1.482,0.023,142.85877060961514,-50.39439936008546
2163,1856.99,736.323,17.87,0.025,2.013,0.093,,,2.574,0.026,143.02271972530934,-50.38303715392905
2164,3226.45,849.296,17.161,0.02,1.311,0.04,,,1.698,0.023,142.7631454739122,-50.36993908167343
2165,1642.34,3823.93,17.02,0.018,1.16,0.03,0.546,0.082,1.492,0.02,143.05997161926823,-50.00983780757249
2166,753.672,1332.49,17.163,0.019,1.414,0.038,,,1.714,0.021,143.23091543301103,-50.31009203520707
2167,3513.81,3712.11,17.54,0.019,1.735,0.055,,,2.221,0.021,142.7080920086694,-50.02405587519863
2168,773.181,1183.74,17.59,0.027,1.876,0.065,,,2.199,0.028,143.2274496168197,-50.32808610116237
2169,752.04,990.004,17.754,0.027,2.122,0.078,,,2.386,0.029,143.2317481665976,-50.351476202290826
2170,2340.78,583.994,16.998,0.019,1.272,0.033,,,1.524,0.025,142.93114838304282,-50.401714825299294
2171,2927.52,1653.38,16.991,0.014,1.166,0.031,0.437,0.072,1.402,0.021,142.81938853589253,-50.2726995541514
2172,1486.04,2346.76,17.034,0.017,1.102,0.029,,,1.484,0.02,143.09112220193177,-50.18818006919044
2173,1469.08,2926.3,17.105,0.02,1.212,0.034,0.563,0.097,1.605,0.022,143.09363025056768,-50.11814940504993
2174,939.019,2001.36,17.01,0.015,1.286,0.038,0.463,0.097,1.438,0.017,143.1948743550422,-50.22945131848743
2175,3947.08,3599.89,16.999,0.016,1.104,0.029,,,1.402,0.019,142.6266033385957,-50.037610837229025
2176,1819.1,2.551,16.755,0.019,1.909,0.037,,,,,143.03064378348452,-50.471695489475856
2178,1014.22,3807.54,16.981,0.017,1.075,0.029,0.408,0.063,1.364,0.022,143.17810976239824,-50.01131719899312
2179,128.321,3842.68,17.022,0.02,0.988,0.032,0.427,0.066,1.427,0.027,143.34464528498063,-50.00614280601081
2180,1732.61,2411.99,16.981,0.017,1.209,0.03,0.375,0.147,1.408,0.019,143.04451215133207,-50.180473822859014
2181,562.429,2837.26,17.233,0.017,1.381,0.036,,,1.861,0.02,143.26465886378585,-50.12808537021714
2182,4077.88,2477.83,17.009,0.014,1.183,0.03,0.37,0.083,1.437,0.018,142.60193737082926,-50.17316657578486
2183,2509.7,843.669,16.996,0.018,1.177,0.031,0.292,0.073,1.462,0.023,142.89894510954952,-50.37040687084529
2184,3025.38,512.596,16.989,0.016,1.162,0.031,,,1.367,0.023,142.8013869293858,-50.41058994088105
2185,1025.68,3310.25,17.203,0.019,1.391,0.038,,,1.788,0.021,143.17665832147446,-50.07139900865524
2186,3126.23,3793.05,17.295,0.021,1.413,0.045,0.773,0.153,1.896,0.024,142.78095686205418,-50.014226904288
2187,3009.53,1532.58,17.097,0.014,1.25,0.035,,,1.612,0.019,142.80393696689293,-50.28731851477529
2188,3437.04,2591.75,17.028,0.018,1.163,0.032,0.337,0.072,1.491,0.021,142.72281832058286,-50.15940741808709
2189,3341.85,222.796,17.076,0.019,1.291,0.038,,,1.607,0.024,142.7414599110448,-50.445677662848354
2190,1650.52,391.977,17.086,0.019,1.062,0.037,0.513,0.096,1.59,0.025,143.06222738316362,-50.42451472789299
2191,2092.69,3764.59,16.971,0.016,0.94,0.028,,,1.233,0.02,142.9753409174973,-50.017283645367904
2192,122.641,2222.81,16.99,0.02,1.091,0.034,0.628,0.084,1.402,0.025,143.348700861854,-50.20182105874836
2193,548.951,357.756,16.979,0.019,1.109,0.032,0.399,0.062,1.403,0.029,143.271241434482,-50.42767112815531
2194,3077.99,1203.05,17.037,0.019,1.244,0.064,0.458,0.101,1.456,0.022,142.79112612428128,-50.327157105859364
2195,1248.27,1918.26,17.782,0.026,1.896,0.083,,,2.364,0.027,143.13655836680354,-50.239765311578026
2196,1965.09,420.747,17.131,0.018,1.39,0.037,0.583,0.115,1.865,0.025,143.00253043925449,-50.421242871003095
2197,2330.11,2617.48,17.07,0.016,1.162,0.029,0.443,0.165,1.553,0.019,142.9315929135413,-50.155985611147656
2198,2273.79,376.313,16.962,0.02,1.362,0.036,0.91,0.126,1.469,0.027,142.94401432250797,-50.4267824053454
2199,78.545,709.45,17.104,0.018,1.153,0.036,,,1.672,0.025,143.35983381713456,-50.38462800772197
2200,2987.04,3891.26,17.624,0.021,1.764,0.065,,,2.283,0.023,142.8070844446174,-50.002332418433
2201,2272.61,1165.16,17.032,0.017,1.385,0.033,0.753,0.107,1.569,0.021,142.94360861593023,-50.33144692558705
2202,77.689,3282.41,17.016,0.017,1.119,0.03,0.441,0.066,1.471,0.024,143.3552137585667,-50.073758578242014
2203,2818.13,787.932,16.964,0.022,1.201,0.037,0.567,0.063,1.42,0.027,142.84053848206204,-50.37725535645609
2204,786.016,2940.26,16.964,0.018,1.235,0.033,0.553,0.089,1.364,0.021,143.22235058889342,-50.1158700897475
2205,1935.38,3673.43,17.027,0.017,1.138,0.03,0.314,0.075,1.447,0.02,143.0050153554591,-50.02820635952717
2206,2414.64,278.114,17.008,0.018,1.057,0.057,0.271,0.08,1.288,0.027,142.91736775994812,-50.438717609128595
2207,2022.12,3716.03,16.972,0.015,1.257,0.029,0.655,0.096,1.366,0.019,142.9886584879771,-50.02311059843598
2208,651.231,3776.02,17.025,0.013,1.06,0.028,0.449,0.175,1.322,0.021,143.2464224224846,-50.01477525327795
2209,2359.05,1735.71,17.013,0.021,1.191,0.04,0.459,0.076,1.437,0.024,142.92681005718828,-50.262542115000315
2211,484.342,3924.22,17.062,0.018,1.157,0.033,0.215,0.069,1.544,0.023,143.27756130601801,-49.99669878542324
2212,176.003,1816.51,17.042,0.017,1.037,0.03,0.369,0.067,1.43,0.021,143.33936111704642,-50.250974693469196
2213,3068.06,1496.91,17.209,0.019,1.569,0.042,,,1.771,0.022,142.79288213386033,-50.291642822926086
2214,1168.94,2034.6,16.946,0.018,0.991,0.028,0.454,0.062,1.198,0.021,143.151393148469,-50.2256412541581
2215,3348.81,2763.43,17.07,0.017,1.232,0.034,,,1.519,0.021,142.73940970777684,-50.13865435645469
2216,3208.39,2629.1,17.679,0.022,1.896,0.064,,,2.283,0.023,142.76593323003053,-50.15486348072772
2218,3412.14,16.563,17.054,0.017,1.166,0.035,,,1.468,0.021,142.7281728730251,-50.470614204336485
2220,1587.9,3356.58,16.995,0.015,1.229,0.031,0.373,0.078,1.376,0.019,143.07074413082768,-50.066255428665166
2221,2726.96,2926.87,17.81,0.03,1.894,0.085,,,2.327,0.03,142.85655719948016,-50.118764461298206
2222,558.356,2282.1,17.617,0.02,2.128,0.072,,,2.275,0.022,143.26633282094937,-50.195151852475135
2223,1364.79,2019.45,17.834,0.022,1.954,0.079,,,2.386,0.023,143.11441527410753,-50.227633457418094
2224,2446.75,3923.85,17.018,0.018,1.114,0.031,,,1.392,0.02,142.90863672975397,-49.99821597646345
2225,1323.81,269.484,16.987,0.02,1.174,0.032,0.342,0.072,1.4,0.025,143.12435381065853,-50.43907069561788
2226,1524.74,748.785,17.223,0.022,1.384,0.041,,,1.757,0.024,143.08567421511634,-50.38130188889633
2227,2010.6,3352.52,17.096,0.022,1.038,0.033,,,1.567,0.027,142.99116798689894,-50.06701706943756
2228,145.686,607.907,17.07,0.016,1.178,0.034,,,1.529,0.024,143.34729197876013,-50.396980770328504
2229,3413.64,3469.11,17.014,0.014,1.087,0.028,0.333,0.065,1.34,0.021,142.72699811840812,-50.05340388854651
2230,3698.11,2840.98,17.036,0.014,1.214,0.03,0.454,0.079,1.448,0.018,142.6735432648674,-50.12930832730111
2231,3177.5,1324.31,17.08,0.018,1.29,0.033,0.428,0.091,1.612,0.022,142.77224538201017,-50.31252364649588
2232,1108.43,304.697,16.99,0.019,0.926,0.031,0.259,0.058,1.151,0.025,143.1651744610109,-50.43463174680331
2233,2248.1,1360.06,17.793,0.026,2.087,0.099,,,2.371,0.027,142.94809019107495,-50.307882126506954
2234,2194.82,2118.77,16.983,0.016,1.198,0.03,0.26,0.065,1.344,0.018,142.95753298655475,-50.21617567247734
2235,1311.18,3766.82,18.02,0.031,1.861,0.098,,,2.612,0.032,143.12231735725786,-50.01648899896973
2236,3984.04,2659.05,17.126,0.021,1.325,0.037,0.362,0.097,1.605,0.023,142.61964414380176,-50.151279279529064
2237,1992.47,2198.89,17.66,0.025,2.04,0.075,,,2.203,0.026,142.99567277366566,-50.20638391319424
2238,1456.18,3333.1,16.965,0.015,0.975,0.027,0.404,0.073,1.128,0.02,143.09557109942708,-50.06899519775155
2239,3317.42,1765.27,17.063,0.016,1.39,0.066,,,,,142.74563489357698,-50.25925946332919
2240,1890.95,3620.31,16.998,0.015,1.156,0.027,0.752,0.089,1.359,0.019,143.01342638718373,-50.034596518504394
2241,828.793,2723.94,17.749,0.025,1.931,0.074,,,2.33,0.027,143.21461374268023,-50.142045369178696
2242,2390.37,2923.36,17.125,0.017,1.305,0.034,0.399,0.081,1.608,0.02,142.91999583950903,-50.11905731319781
2243,2213.34,3130.65,16.99,0.017,1.139,0.031,0.283,0.064,1.336,0.021,142.95318615587536,-50.09392983207471
2244,2809.24,3165.47,17.656,0.023,1.753,0.057,,,2.222,0.024,142.84091750511806,-50.08996427073225
2245,2135.06,1951.41,17.115,0.017,1.303,0.034,,,1.584,0.02,142.9689651187289,-50.236366430340865
2247,3982.17,3401.01,17.108,0.015,1.274,0.03,,,1.594,0.019,142.62000117392054,-50.06163512114376
2248,3045.5,3523.27,17.528,0.022,1.823,0.13,,,2.079,0.024,142.79625867352343,-50.04680084365582
2249,1076.0,544.428,16.965,0.019,1.083,0.032,0.272,0.062,1.22,0.025,143.17099926167901,-50.40563034890783
2250,738.796,310.657,17.013,0.019,0.973,0.031,0.365,0.067,1.256,0.025,143.2352977740168,-50.433560950783786
2251,203.399,1134.58,17.696,0.024,1.533,0.058,,,2.475,0.027,143.3354068103145,-50.33340562124783
2252,3214.36,3221.93,17.337,0.017,1.481,0.036,1.072,0.228,1.969,0.02,142.76459298032796,-50.08323923603506
2253,4013.88,4082.82,16.95,0.019,1.168,0.033,,,1.246,0.023,142.61404345692603,-49.97926382155558
2254,1716.97,2636.83,17.073,0.017,1.266,0.033,0.322,0.078,1.495,0.019,143.0472216797817,-50.15329828262406
2255,2350.32,3655.06,17.374,0.018,1.647,0.052,,,1.93,0.021,142.92697467265367,-50.03064344190345
2256,377.871,1910.04,16.983,0.02,1.039,0.034,0.312,0.069,1.26,0.024,143.3010448415277,-50.23990753299175
2257,730.019,3053.17,17.111,0.016,1.268,0.033,0.303,0.083,1.612,0.021,143.2327291500309,-50.10217432818948
2258,2525.8,1264.59,17.0,0.016,1.307,0.033,0.474,0.092,1.38,0.022,142.8956090630836,-50.319545402314375
2259,867.312,2001.52,18.174,0.04,2.588,0.201,,,2.612,0.039,143.2084211196759,-50.229364067473995
2260,4048.14,1240.99,17.198,0.022,1.384,0.045,0.477,0.118,1.695,0.024,142.6074920813603,-50.322632371039745
2261,1679.71,2639.38,17.23,0.02,1.383,0.039,0.416,0.098,1.718,0.022,143.05424655343361,-50.15296491485724
2262,686.614,3348.29,17.143,0.024,1.356,0.04,,,1.66,0.027,143.2404426275186,-50.06647935255712
2263,2410.8,2218.9,17.005,0.014,0.938,0.028,0.299,0.06,1.161,0.019,142.91666967812137,-50.20418052460362
2265,1999.82,1660.0,17.01,0.015,0.986,0.027,0.304,0.062,1.239,0.019,142.99478978548333,-50.27150303976096
2266,2047.92,1808.4,17.174,0.019,1.409,0.039,,,1.648,0.022,142.9855597529426,-50.25359872919049
2267,2411.59,343.013,17.021,0.019,1.29,0.039,,,1.385,0.026,142.91789919558335,-50.430872388338294
2268,2299.68,1674.97,17.023,0.016,1.118,0.028,0.299,0.071,1.363,0.02,142.93808139184625,-50.26985372456825
2269,642.887,482.924,17.903,0.037,2.212,0.121,0.243,0.313,2.4,0.038,143.25322331001462,-50.412643639849954
2270,3790.8,1069.61,17.106,0.014,1.169,0.03,,,1.512,0.018,142.65621016518912,-50.34335891804539
2271,807.412,948.703,17.915,0.041,1.518,0.141,,,2.405,0.042,143.22132233336797,-50.356522133607655
2272,374.731,3754.39,17.066,0.014,1.005,0.028,,,1.305,0.022,143.29846214445945,-50.01709231220788
2273,3280.09,3931.13,17.122,0.016,1.19,0.03,0.45,0.082,1.57,0.019,142.75197749963516,-49.99757268686204
2274,2806.14,3427.36,17.817,0.032,1.919,0.089,,,2.279,0.032,142.8413548133679,-50.058324206637
2275,3007.4,859.911,17.109,0.018,1.264,0.034,0.457,0.084,1.624,0.023,142.80464167605297,-50.36860954435284
2276,3767.56,3105.58,17.082,0.016,1.109,0.031,0.372,0.071,1.456,0.019,142.66042639666426,-50.09733895684565
2277,2627.61,2258.56,17.06,0.015,1.238,0.029,,,1.442,0.019,142.8757092843986,-50.199476543383895
2278,989.893,791.44,17.141,0.017,1.215,0.034,,,1.585,0.021,143.1869779547412,-50.37570070384592
2279,2096.12,306.031,17.068,0.02,1.185,0.036,0.387,0.091,1.479,0.025,142.97777870142608,-50.435183161392864
2280,1097.58,3427.96,17.857,0.027,1.903,0.086,,,2.465,0.028,143.16295769981846,-50.05724332695414
2281,514.287,3369.15,17.99,0.028,2.073,0.101,,,2.666,0.03,143.27285340651508,-50.06377991700331
2282,102.734,1892.25,17.053,0.019,1.042,0.032,0.574,0.084,1.381,0.024,143.3530702954306,-50.24173533048171
2283,1877.76,769.92,17.134,0.016,1.422,0.038,0.547,0.099,1.639,0.021,143.01875019751583,-50.378989996165195
2284,641.231,3171.48,17.278,0.019,1.444,0.039,0.414,0.127,1.889,0.023,143.24926963616974,-50.08779189986054
2285,4031.12,3794.33,17.006,0.017,1.149,0.03,0.307,0.065,1.313,0.021,142.61079735263723,-50.01411302753812
2286,2329.06,3936.32,17.058,0.018,1.16,0.032,0.229,0.069,1.426,0.021,142.93075137260118,-49.99665759057487
2288,2143.59,406.707,17.413,0.024,1.856,0.052,1.305,0.362,2.1,0.027,142.96868612450882,-50.42304147392241
2289,806.916,388.68,17.067,0.02,1.18,0.035,0.318,0.084,1.47,0.025,143.22225630377963,-50.424199567875554
2290,2273.65,3654.97,16.997,0.017,0.911,0.031,0.418,0.06,1.181,0.021,142.9413978487748,-50.03061836815824
2291,1918.78,231.018,17.094,0.02,1.358,0.038,0.493,0.112,1.615,0.027,143.0114971730999,-50.44414534318092
2292,3418.91,2527.34,17.065,0.016,1.05,0.035,0.536,0.071,1.377,0.02,142.72625482842346,-50.1671880390845
