ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
5203,1682.65,2024.32,17.3433,0.0015,1.186,1.008,0.527,0.011,0.009,0.015,0.2217,-4.313,1.798,0.0984,0.144,0.103,0.315,0
1882,2209.44,2332.22,15.8838,0.0006,0.99,0.966,0.548,0.006,0.005,0.008,0.5466,-12.674,4.14,0.0415,0.06,0.053,0.314,0
1525,1612.95,2185.75,15.6511,0.0005,0.973,0.833,0.286,0.005,0.004,0.006,0.335,-8.644,-0.976,0.0387,0.053,0.044,0.313,0
3127,2076.46,1910.31,16.6358,0.0007,1.088,0.95,0.389,0.009,0.007,0.01,0.4895,-3.6,3.116,0.0605,0.102,0.074,0.312,0
2505,1682.32,1954.5,16.4386,0.0006,0.941,0.785,0.223,0.008,0.006,0.007,0.3467,-5.378,0.126,0.0551,0.089,0.063,0.311,0
1027,1521.58,2066.71,15.2409,0.0004,0.666,0.591,0.317,0.005,0.004,0.005,0.2454,-4.833,-1.067,0.0334,0.048,0.038,0.31,0
4574,1404.77,1908.0,17.201,0.0009,1.171,1.007,0.612,0.008,0.007,0.014,0.5034,-9.52,-0.259,0.0855,0.127,0.104,0.31,0
426,1383.4,2284.46,13.8705,0.0002,0.765,0.654,0.396,0.004,0.003,0.004,0.2149,-6.524,0.075,0.0209,0.03,0.025,0.308,0
1431,2232.58,2473.25,15.4916,0.0005,1.015,0.906,0.419,0.005,0.004,0.005,0.3539,-7.114,-1.128,0.0341,0.047,0.047,0.307,0
1753,1921.92,1666.52,15.7242,0.0005,1.184,0.901,0.538,0.008,0.006,0.008,0.1359,-6.79,0.527,0.0377,0.055,0.048,0.307,0
1878,1590.49,1758.04,15.945,0.0005,0.96,0.867,0.383,0.006,0.005,0.008,0.532,1.817,-0.387,0.0412,0.063,0.051,0.306,0
2157,1490.69,2208.0,15.9044,0.0007,1.301,1.199,1.132,0.005,0.005,0.009,1.5289,-27.333,-4.316,0.0415,0.061,0.048,0.304,0
2228,1865.42,2166.47,16.2532,0.001,1.034,0.842,0.278,0.009,0.007,0.008,0.6003,-8.502,-0.7,0.0581,0.091,0.071,0.302,0
889,2130.78,1686.64,14.8194,0.0003,0.94,0.772,0.32,0.008,0.005,0.005,0.4518,-9.093,-1.064,0.0266,0.04,0.035,0.301,0
1469,1644.28,1973.57,15.0557,0.0003,1.89,1.705,1.561,0.006,0.005,0.013,0.1975,-7.802,4.486,0.0302,0.046,0.039,0.298,0
2810,2135.28,1757.91,16.5349,0.0006,0.98,0.783,0.547,0.011,0.007,0.01,0.2384,-4.539,-0.208,0.0561,0.094,0.071,0.297,0
596,1780.62,1766.61,13.6499,0.0005,1.476,1.328,0.957,0.005,0.003,0.005,0.2528,-6.725,-0.582,0.0193,0.029,0.025,0.296,0
2574,1821.95,2074.96,16.3248,0.0006,1.052,0.965,0.396,0.008,0.008,0.01,0.4264,-4.882,3.442,0.0565,0.081,0.064,0.296,0
4534,1705.1,2752.84,17.2554,0.0009,1.027,0.898,0.364,0.009,0.007,0.011,0.4311,-9.484,-1.766,0.0867,0.126,0.095,0.296,0
1516,2231.94,2432.42,15.7504,0.0005,0.847,0.722,0.222,0.006,0.005,0.007,0.4961,-4.944,-0.502,0.0414,0.054,0.054,0.295,0
2376,1334.57,2076.31,16.3288,0.0007,0.937,0.791,0.308,0.006,0.005,0.007,0.3723,-4.953,0.277,0.0561,0.09,0.065,0.294,0
4745,2471.99,2051.73,17.1852,0.0022,1.247,1.114,0.675,0.009,0.007,0.014,0.5479,-4.495,-0.15,0.1462,0.25,0.191,0.293,0
450,1760.49,2105.75,14.1631,0.0006,0.617,0.479,0.031,0.005,0.003,0.004,0.2141,-5.019,-0.402,0.0251,0.033,0.034,0.29,0
2704,1993.05,2342.08,16.413,0.0007,1.116,0.964,0.347,0.007,0.006,0.009,0.4076,-5.697,-2.298,0.0581,0.089,0.071,0.289,0
3072,2296.08,1811.85,16.68,0.0009,1.059,0.849,0.477,0.009,0.006,0.011,0.1751,-7.074,0.159,0.0676,0.114,0.083,0.289,0
4907,1766.16,2494.25,17.2993,0.0009,1.346,1.083,0.511,0.009,0.01,0.014,0.0586,-9.43,-0.541,0.0907,0.127,0.109,0.289,0
5372,2343.94,2392.84,17.4384,0.001,1.162,1.005,0.572,0.01,0.009,0.016,0.0802,-7.206,0.058,0.0958,0.145,0.114,0.289,0
3225,1850.63,1708.04,16.5761,0.0012,1.226,1.049,0.61,0.009,0.007,0.01,0.1294,-9.803,-0.426,0.099,0.158,0.12,0.288,0
3489,2168.11,1911.71,16.6821,0.0011,1.216,1.015,0.527,0.011,0.009,0.014,0.0988,-7.288,0.553,0.0675,0.111,0.093,0.287,0
2230,2423.69,1907.7,15.9626,0.0008,1.392,1.123,0.945,0.009,0.008,0.019,0.3251,-5.289,-0.089,0.0439,0.065,0.057,0.285,0
3381,1777.33,1778.35,16.5867,0.0007,1.267,1.081,0.622,0.009,0.008,0.011,0.1588,-8.705,0.83,0.0618,0.095,0.073,0.285,0
789,1778.93,2678.97,14.7161,0.0004,0.799,0.72,0.123,0.005,0.004,0.005,0.5924,-5.994,-0.349,0.052,0.071,0.067,0.282,0
2696,1586.54,2196.33,16.4644,0.0007,1.058,0.862,0.259,0.007,0.007,0.008,0.4817,-5.012,-0.785,0.061,0.096,0.072,0.282,0
4795,2418.62,2320.4,17.1857,0.0012,1.165,1.103,0.685,0.01,0.007,0.012,0.6225,-3.488,-1.974,0.0827,0.128,0.106,0.28,0
5615,2137.35,1728.2,17.4986,0.001,1.246,1.003,0.632,0.012,0.01,0.018,0.121,-6.274,0.115,0.1115,0.174,0.136,0.278,0
3706,1725.16,2150.44,16.853,0.0007,1.041,0.98,0.447,0.008,0.007,0.009,0.2061,-8.735,0.009,0.0725,0.109,0.083,0.276,0
5043,1357.4,2179.56,17.4103,0.0014,1.242,0.957,0.946,0.012,0.008,0.019,0.0714,-8.713,4.858,0.1004,0.157,0.118,0.275,0
2344,1761.05,1818.21,15.9732,0.0006,1.327,1.171,0.81,0.007,0.006,0.009,0.3834,-14.008,-0.553,0.0446,0.067,0.056,0.274,0
4062,2327.74,2277.87,16.906,0.0007,1.313,1.083,0.493,0.008,0.007,0.011,0.2768,-6.365,0.11,0.0701,0.103,0.087,0.274,0
2040,1850.11,2145.98,16.1661,0.0038,0.986,0.841,0.315,0.007,0.005,0.007,-0.1722,-8.623,-4.733,0.2653,0.419,0.314,0.272,0
5324,1543.94,2029.56,17.5257,0.0019,1.167,0.892,0.308,0.012,0.011,0.024,0.1577,-5.17,0.262,0.1273,0.169,0.226,0.272,0
100,1892.99,1870.44,12.2259,0.0001,0.797,0.709,0.197,0.005,0.004,0.003,1.6244,-0.545,-5.607,0.0317,0.047,0.041,0.27,0
523,2161.45,1739.83,14.3339,0.0007,0.66,0.541,0.332,0.009,0.005,0.004,0.1931,-7.672,-0.555,0.0427,0.069,0.067,0.267,0
2346,1512.94,2483.02,16.1954,0.0006,1.042,0.962,0.529,0.006,0.006,0.008,0.5357,-6.851,0.054,0.0522,0.072,0.058,0.262,0
1335,1653.59,1803.45,15.4289,0.0004,0.947,0.868,0.361,0.005,0.004,0.006,1.0317,-21.724,-7.488,0.0333,0.051,0.044,0.261,0
1726,2222.54,2616.35,15.8386,0.0005,0.994,0.856,0.235,0.006,0.006,0.012,0.3885,-7.395,-3.025,0.0445,0.055,0.053,0.259,0
2467,1936.12,2777.64,16.2617,0.0006,1.041,0.979,0.56,0.006,0.006,0.008,0.5695,-8.061,-1.776,0.0485,0.074,0.066,0.259,0
6252,1658.41,1934.9,17.6516,0.0012,1.254,1.167,0.819,0.011,0.01,0.034,0.607,-22.406,-5.45,0.1006,0.167,0.117,0.257,0
8264,1926.08,2001.41,18.2238,0.0016,1.506,1.19,0.62,0.017,0.015,0.029,0.3014,-6.909,-0.039,0.1378,0.226,0.189,0.256,0
573,2068.53,2205.83,14.4488,0.0007,0.574,0.497,0.292,0.007,0.004,0.004,0.4429,-8.088,-1.426,0.0329,0.05,0.048,0.255,0
1734,1672.69,2477.18,15.8278,0.0005,1.027,0.928,0.388,0.005,0.005,0.014,0.3843,-7.041,-1.003,0.0403,0.056,0.046,0.254,0
4768,1748.4,2200.51,17.2789,0.001,1.109,0.954,0.356,0.01,0.009,0.012,0.1297,-9.362,-2.548,0.0902,0.137,0.104,0.254,0
684,1876.67,1841.53,14.6904,0.0005,0.591,0.5,0.302,0.008,0.005,0.006,0.475,-4.863,-0.231,0.1409,0.221,0.18,0.253,0
1520,2202.15,1751.56,15.6157,0.0012,1.135,0.829,0.321,0.008,0.006,0.006,0.4281,-3.04,-2.121,0.0752,0.121,0.106,0.253,0
2051,2094.59,2136.9,16.0637,0.0006,0.99,0.793,0.55,0.007,0.005,0.007,0.2341,-8.646,0.638,0.0463,0.072,0.066,0.249,0
4840,1539.74,1894.39,17.3718,0.0011,1.069,0.895,0.122,0.011,0.01,0.024,0.2523,-4.492,-0.915,0.0907,0.141,0.103,0.249,0
4584,1561.68,1934.71,17.1557,0.0009,1.225,1.055,0.545,0.009,0.008,0.013,0.4913,-4.032,-2.208,0.0798,0.123,0.091,0.248,0
3079,2261.68,1814.24,16.5591,0.0008,1.063,0.941,0.38,0.01,0.006,0.007,0.5621,-5.965,-0.549,0.0612,0.096,0.079,0.245,0
4734,2059.5,2327.57,17.7131,0.0042,1.298,1.187,0.562,0.024,0.029,0.04,0.9654,-2.299,-2.136,0.5565,0.94,0.766,0.243,0
4096,2182.82,2013.81,17.0598,0.0009,1.125,1.073,0.798,0.01,0.009,0.032,0.7544,-5.573,-0.975,0.0805,0.121,0.101,0.235,0
3295,1827.79,2213.08,16.7524,0.0007,1.021,0.828,0.568,0.008,0.006,0.01,0.2216,-6.444,-0.073,0.0814,0.118,0.093,0.233,0
938,1462.61,2599.96,15.1465,0.0065,0.9,0.78,0.232,0.007,0.007,0.01,0.0102,-7.325,-1.007,0.5129,0.775,0.578,0.229,0
1632,2067.18,1736.86,15.5623,0.0013,1.228,0.966,0.618,0.009,0.007,0.007,0.1612,-5.634,-2.798,0.0824,0.158,0.104,0.229,0
1913,1326.69,2190.94,15.9911,0.0005,1.004,0.843,0.334,0.005,0.005,0.006,0.2534,-6.357,-1.181,0.0437,0.064,0.051,0.229,0
3293,1766.63,1933.67,16.7491,0.0014,1.068,0.849,0.439,0.008,0.007,0.009,-0.2302,-4.698,-0.521,0.0986,0.165,0.119,0.229,0
2089,1341.81,2261.19,15.8652,0.0005,1.308,1.123,0.719,0.006,0.005,0.007,0.1673,-6.605,-0.126,0.04,0.06,0.047,0.228,0
4394,1529.74,1997.72,17.1756,0.0011,1.154,1.065,0.792,0.01,0.008,0.017,0.4433,-4.648,-1.875,0.0833,0.133,0.094,0.223,0
1061,2035.92,1710.68,15.1811,0.0006,0.874,0.719,0.316,0.008,0.006,0.008,0.3959,-7.489,-1.15,0.0639,0.088,0.075,0.222,0
1411,1907.06,2761.83,15.645,0.0007,0.888,0.699,0.44,0.007,0.005,0.007,0.1762,-6.753,0.278,0.0522,0.072,0.071,0.222,0
116,1891.73,2087.59,12.6794,0.0004,0.404,0.347,0.142,0.005,0.003,0.003,-0.4807,-3.969,-0.433,0.3608,0.646,0.549,0.219,0
4578,1683.19,1798.52,17.1533,0.0012,1.239,1.042,0.642,0.009,0.008,0.014,0.2817,-13.004,0.575,0.0924,0.152,0.115,0.217,0
9052,2161.52,1668.79,18.666,0.0052,1.562,1.297,0.716,0.013,0.012,0.057,-0.7872,-8.449,-6.092,0.3146,0.496,0.447,0.209,0
297,2315.07,2433.35,13.6793,0.0008,0.584,0.531,0.184,0.012,0.007,0.006,0.3978,-7.625,-1.583,0.0469,0.063,0.061,0.208,0
4055,2187.28,1751.86,17.0155,0.001,1.147,0.888,0.613,0.011,0.008,0.012,0.2361,-5.737,-0.087,0.0746,0.117,0.116,0.208,0
7561,1623.13,1980.26,18.016,0.0014,1.25,1.165,1.025,0.013,0.011,0.036,0.5499,-8.424,-1.703,0.1277,0.198,0.149,0.207,0
7240,1791.4,1634.43,17.9079,0.0012,1.34,1.083,0.699,0.015,0.013,0.024,0.0544,-6.372,-0.003,0.1152,0.178,0.14,0.206,0
1166,1952.11,2343.62,15.3537,0.0054,1.014,0.869,0.328,0.008,0.007,0.009,1.9732,-5.007,2.526,0.3283,0.492,0.433,0.2,0
4658,1721.03,2168.37,17.2262,0.001,1.184,1.07,0.529,0.01,0.009,0.023,0.6412,-13.432,1.08,0.0887,0.13,0.1,0.199,0
7638,1356.46,2339.94,18.1084,0.0015,1.516,1.201,0.536,0.013,0.014,0.032,0.015,-5.339,-1.998,0.1379,0.189,0.152,0.199,0
783,2108.06,1941.81,14.8219,0.0003,0.715,0.563,0.283,0.008,0.005,0.004,0.477,-7.329,-0.508,0.0296,0.044,0.037,0.197,0
2094,1637.22,1831.28,15.6232,0.0008,1.902,1.707,1.402,0.007,0.006,0.018,0.1219,-5.598,-0.858,0.0625,0.094,0.07,0.197,0
4669,2230.63,2101.47,17.2655,0.0022,1.272,1.004,0.461,0.01,0.007,0.012,-1.369,-4.913,-1.204,0.2539,0.433,0.346,0.197,0
147,2433.14,2140.37,12.913,0.0002,0.503,0.429,0.254,0.008,0.004,0.003,0.1644,-7.999,-0.685,0.059,0.087,0.077,0.196,0
3013,2345.21,2264.9,16.42,0.0013,1.324,1.104,0.636,0.007,0.006,0.01,-0.9048,-5.943,-0.69,0.2054,0.355,0.251,0.195,0
7359,2461.12,2220.66,18.044,0.0017,1.141,0.969,0.385,0.013,0.01,0.017,0.2395,-4.589,-0.789,0.1422,0.233,0.237,0.189,0
6514,2381.27,2466.77,17.8437,0.003,1.277,1.078,0.535,0.01,0.008,0.04,1.83,-7.263,2.48,0.2839,0.41,0.359,0.188,0
1178,1663.38,2073.24,15.2944,0.0013,0.988,0.843,0.269,0.006,0.004,0.005,1.5083,-5.24,0.33,0.142,0.202,0.173,0.185,0
3280,2156.07,2097.65,16.7345,0.0012,1.067,0.894,0.312,0.009,0.007,0.009,0.6332,-7.456,-0.74,0.0759,0.121,0.092,0.178,0
4453,1469.69,2030.03,17.2513,0.0011,1.285,0.994,0.408,0.009,0.012,0.024,0.2299,-6.553,-0.183,0.0851,0.122,0.115,0.178,0
6845,1702.77,2256.07,17.888,0.0014,1.21,1.035,0.449,0.012,0.012,0.02,0.3292,-4.303,-0.973,0.1259,0.185,0.134,0.178,0
3157,1873.31,1835.12,16.6118,0.0014,1.103,1.002,0.628,0.017,0.014,0.037,0.3458,-5.961,-1.315,0.0668,0.102,0.075,0.177,0
3878,1680.98,2032.34,16.9379,0.001,1.125,0.934,0.48,0.009,0.008,0.012,0.3627,-6.15,-1.054,0.0734,0.121,0.083,0.169,0
9672,1636.76,1894.71,18.8394,0.0025,1.28,1.152,0.524,0.017,0.016,0.046,0.4721,-4.758,-1.981,0.2226,0.349,0.256,0.168,0
4999,2077.52,1808.83,17.3504,0.0012,1.281,1.019,0.512,0.011,0.009,0.012,0.3621,-9.389,-0.515,0.1046,0.168,0.132,0.165,0
1725,1496.11,2028.09,15.84,0.0008,0.942,0.875,0.288,0.006,0.009,0.016,0.459,-6.44,-0.422,0.0505,0.066,0.087,0.161,0
1710,1870.08,2497.38,16.3702,0.0012,0.998,0.84,0.255,0.025,0.024,0.028,0.3701,-7.134,-0.43,0.0753,0.13,0.09,0.16,0
4386,2140.65,1943.87,16.9856,0.0009,1.382,1.063,0.496,0.01,0.008,0.012,0.2795,-8.306,-1.076,0.073,0.124,0.117,0.159,0
2250,1775.76,1941.57,16.2428,0.0006,0.947,0.747,0.46,0.007,0.005,0.007,0.2058,-6.374,-0.331,0.0517,0.086,0.065,0.157,0
5352,2165.26,2352.35,17.4445,0.0011,1.276,1.082,0.571,0.01,0.009,0.023,0.3703,-6.667,-1.651,0.0949,0.139,0.125,0.156,0
3803,2008.45,1983.91,16.9621,0.001,1.09,0.885,0.56,0.01,0.007,0.011,0.1752,-6.971,-0.181,0.0719,0.119,0.122,0.141,0
4098,2391.35,2359.78,16.8902,0.0007,1.384,1.16,0.611,0.008,0.008,0.012,0.2649,-5.99,-0.387,0.0664,0.099,0.084,0.136,0
5719,1888.37,1971.22,17.4488,0.001,1.359,1.089,0.554,0.011,0.01,0.015,0.1582,-6.761,-0.185,0.0912,0.15,0.111,0.135,0
4070,1864.94,2284.08,17.0343,0.0013,1.247,0.971,0.453,0.01,0.007,0.009,0.0551,-5.807,-0.335,0.0913,0.14,0.117,0.133,0
6296,1961.36,2041.04,17.7688,0.0018,1.108,0.945,0.471,0.014,0.012,0.023,0.2818,-6.612,-0.333,0.1231,0.189,0.167,0.125,0
3475,2066.46,2375.82,16.6256,0.0007,1.534,1.24,0.653,0.008,0.008,0.016,0.2691,-5.408,-0.803,0.0585,0.091,0.074,0.112,0
5430,1453.71,2118.64,17.5488,0.0032,1.145,0.949,0.523,0.01,0.009,0.013,0.4475,-6.176,-0.838,0.0952,0.149,0.108,0.11,0
1835,2380.92,2073.73,15.9601,0.0019,0.99,0.849,0.251,0.008,0.005,0.006,-0.2714,-6.401,-0.993,0.4051,0.651,0.526,0.08,0
5228,1940.23,1738.37,17.4813,0.0011,1.204,0.971,0.393,0.013,0.013,0.021,0.1322,-6.853,-0.814,0.0988,0.157,0.123,0.072,0
3373,2333.3,2187.17,16.6162,0.0014,1.181,1.07,0.643,0.014,0.007,0.011,0.099,-6.394,-0.489,0.1104,0.211,0.134,0.069,0
6848,1542.19,2268.5,17.9625,0.0019,1.318,1.064,0.52,0.017,0.018,0.027,-0.0442,-6.619,-0.462,0.1404,0.216,0.159,0.068,0
2225,1641.54,2737.71,17.2698,0.0024,1.044,0.914,0.368,0.008,0.008,0.009,nan,nan,nan,nan,nan,nan,0.0,0
65,1402.33,1986.55,11.0332,0.0003,nan,1.315,nan,nan,0.008,nan,0.4853,-7.79,-0.207,0.0318,0.044,0.043,0.86,-1
51,2268.88,2102.44,11.4566,0.0005,0.394,0.328,nan,0.009,0.017,nan,0.4702,-7.904,-0.428,0.0326,0.054,0.044,0.83,-1
139,1774.26,2621.03,12.6079,0.0002,0.408,0.379,nan,0.005,0.004,nan,0.4651,-7.867,-0.491,0.0297,0.041,0.039,0.75,-1
236,1945.69,2615.47,13.233,0.0003,0.379,0.356,nan,0.004,0.003,nan,0.5054,-7.856,-0.258,0.0187,0.025,0.025,0.82,-1
378,2162.15,2602.08,13.7122,0.0002,0.471,0.433,nan,0.004,0.004,nan,0.4524,-8.009,-0.082,0.0202,0.027,0.029,0.63,-1
449,1722.05,2583.57,13.9645,0.0003,0.527,0.497,nan,0.004,0.004,nan,0.5534,-7.74,-0.376,0.0232,0.032,0.033,0.74,-1
725,1892.18,2521.78,14.035,0.0002,2.038,1.875,nan,0.004,0.005,nan,0.2596,-9.089,1.31,0.0242,0.035,0.032,0.41,-1
659,1993.88,2300.46,13.4837,0.0005,2.895,2.306,nan,0.004,0.005,nan,0.1626,-5.823,0.89,0.0448,0.068,0.057,0.42,-1
3948,1771.83,2111.23,16.9723,0.0019,nan,0.896,0.346,nan,0.018,0.02,0.1267,-5.683,-0.365,0.0909,0.128,0.104,0.15,-1
1243,2020.69,2495.64,15.4237,0.0004,0.862,0.732,nan,0.005,0.004,nan,0.4933,-8.49,-2.713,0.0339,0.049,0.045,0.36,-1
1327,2295.05,2518.39,15.5281,0.0004,0.857,0.717,nan,0.005,0.004,nan,0.4287,-7.927,-0.313,0.0333,0.046,0.044,0.8,-1
1072,1634.21,2304.41,14.7173,0.0003,2.435,2.22,nan,0.005,0.007,nan,0.0475,-4.88,-0.01,0.0391,0.055,0.047,0.31,-1
1381,1692.8,2613.75,15.2674,0.0004,1.675,1.484,nan,0.006,0.006,nan,3.1239,-40.097,7.1,0.0316,0.044,0.037,0.32,-1
1566,2169.83,2503.59,15.737,0.0005,0.934,0.784,nan,0.006,0.004,nan,0.6502,-6.058,-4.406,0.037,0.05,0.053,0.34,-1
1493,2105.42,2739.05,15.2755,0.0005,1.901,1.714,nan,0.005,0.006,nan,0.3692,-7.72,1.863,0.0441,0.06,0.057,0.37,-1
1441,1598.11,2639.75,15.2803,0.0004,1.954,1.743,nan,0.006,0.007,nan,0.1624,-7.422,1.496,0.0342,0.049,0.044,0.43,-1
1686,2065.9,2699.76,15.7566,0.0008,1.06,0.874,nan,0.008,0.008,nan,0.1192,-7.432,-0.385,0.0502,0.07,0.065,0.28,-1
1420,1543.51,2397.09,15.2502,0.0004,2.122,1.943,nan,0.006,0.007,nan,0.2018,-7.136,1.012,0.0374,0.054,0.045,0.44,-1
1812,1880.3,2732.77,15.9543,0.0006,0.98,0.804,nan,0.006,0.005,nan,0.4158,-7.791,-0.061,0.041,0.059,0.054,0.64,-1
1690,2072.18,2253.22,15.3114,0.0005,2.153,2.011,nan,0.007,0.007,nan,0.2393,-5.729,-0.383,0.0349,0.056,0.05,0.24,-1
2106,2255.77,1770.63,15.4853,0.0004,2.014,1.824,nan,0.009,0.007,nan,0.1638,-4.257,0.384,0.038,0.055,0.052,0.38,-1
2188,2311.8,2541.59,16.1671,0.0006,0.969,0.839,nan,0.006,0.005,nan,0.5244,-7.827,-0.395,0.0467,0.066,0.06,0.9,-1
1825,1970.73,2152.99,15.5506,0.0005,2.094,1.956,nan,0.006,0.008,nan,0.2558,-10.52,-1.348,0.0404,0.058,0.051,0.34,-1
1955,1438.78,1890.55,15.7047,0.0006,1.941,1.705,nan,0.005,0.006,nan,0.1574,-9.755,-1.06,0.0399,0.059,0.046,0.35,-1
2440,2283.64,2562.44,16.3495,0.0007,1.015,0.882,nan,0.008,0.007,nan,0.3671,-9.133,-1.412,0.0514,0.072,0.065,0.27,-1
2566,1747.98,2564.22,16.3779,0.0007,1.131,0.98,nan,0.007,0.006,nan,0.2008,-9.684,-0.257,0.0569,0.081,0.07,0.21,-1
2619,2189.95,2717.11,16.3661,0.0007,1.149,1.143,nan,0.006,0.007,nan,0.5544,-8.784,3.503,0.0504,0.072,0.064,0.32,-1
2359,2137.96,1824.58,15.7959,0.0006,2.078,1.807,nan,0.009,0.01,nan,0.2122,-6.5,0.5,0.0419,0.062,0.058,0.4,-1
2609,2068.78,2612.25,16.43,0.0008,1.067,0.92,nan,0.006,0.006,nan,0.5764,-7.172,0.034,0.0833,0.12,0.107,0.46,-1
2728,2016.91,2691.7,16.3666,0.0007,1.424,1.166,nan,0.007,0.007,nan,0.1374,-6.772,0.933,0.0572,0.081,0.072,0.36,-1
2823,2422.6,2513.22,16.5534,0.0006,1.043,0.84,nan,0.007,0.006,nan,0.1745,-6.584,0.436,0.0588,0.091,0.077,0.37,-1
2383,2332.48,2226.07,15.8553,0.0005,2.179,1.977,nan,0.007,0.008,nan,0.1402,-7.71,0.557,0.0387,0.056,0.052,0.31,-1
1276,1777.02,2375.22,15.3179,0.0005,2.937,2.513,nan,0.006,0.011,nan,0.043,-6.014,0.692,0.0624,0.081,0.077,0.35,-1
2994,1504.84,2590.98,16.709,0.0011,0.991,0.867,nan,0.008,0.007,nan,0.1426,-5.38,-1.059,0.0677,0.116,0.08,0.17,-1
2324,1831.55,2683.91,16.1403,0.0006,1.972,1.837,nan,0.007,0.009,nan,0.2239,-8.194,1.144,0.0499,0.068,0.077,0.32,-1
3070,2208.57,2669.23,16.6845,0.0008,1.024,0.896,nan,0.008,0.007,nan,0.4786,-7.568,-0.043,0.0614,0.085,0.081,0.68,-1
3397,1952.55,2629.31,16.7852,0.0008,1.047,0.947,nan,0.007,0.008,nan,0.5234,-10.039,-3.979,0.0689,0.099,0.092,0.34,-1
3334,2146.0,2555.98,16.694,0.0007,1.417,1.159,nan,0.007,0.008,nan,0.066,-8.025,1.003,0.0609,0.09,0.087,0.4,-1
3698,1825.15,2631.4,16.9235,0.0008,1.185,1.023,nan,0.008,0.008,nan,0.3732,-10.61,-0.723,0.0873,0.126,0.117,0.28,-1
2947,2040.71,2490.41,16.4508,0.0006,1.92,1.594,nan,0.007,0.009,nan,0.2983,-9.143,-3.063,0.0534,0.083,0.067,0.29,-1
3770,1452.76,2590.17,16.9339,0.0007,1.143,1.035,nan,0.009,0.009,nan,0.3273,-10.278,-1.561,0.0747,0.101,0.086,0.32,-1
3064,2215.23,2641.0,16.5251,0.0007,1.933,1.804,nan,0.007,0.009,nan,0.1714,-9.197,0.383,0.0602,0.087,0.093,0.32,-1
3912,2182.95,2591.35,17.0216,0.0008,1.108,1.0,nan,0.007,0.007,nan,0.4749,-10.678,0.491,0.0718,0.104,0.09,0.38,-1
3636,1595.1,2485.32,16.9192,0.0018,1.312,1.083,nan,0.014,0.018,nan,0.0331,-8.662,-0.718,0.1123,0.149,0.127,0.16,-1
3988,2286.83,2612.94,17.062,0.0008,1.105,0.973,nan,0.009,0.007,nan,0.1894,-5.951,-0.05,0.0739,0.107,0.099,0.17,-1
2838,1743.92,2753.4,16.285,0.0008,2.346,2.056,nan,0.007,0.01,nan,0.2134,-5.669,-0.646,0.0603,0.087,0.066,0.16,-1
4101,1610.17,2521.03,17.0977,0.0008,1.049,0.913,nan,0.009,0.008,nan,0.3494,-7.451,-0.05,0.077,0.11,0.09,0.46,-1
3802,1724.73,2694.83,16.9182,0.0008,1.464,1.209,nan,0.008,0.008,nan,0.1917,-7.013,0.183,0.0709,0.094,0.081,0.28,-1
4110,2300.9,2593.23,17.0473,0.0008,1.191,1.014,nan,0.009,0.008,nan,0.1905,-7.238,-0.501,0.0762,0.106,0.093,0.16,-1
4029,2239.03,2506.46,16.9305,0.0008,1.497,1.171,nan,0.008,0.008,nan,0.1947,-9.146,0.79,0.0728,0.102,0.095,0.38,-1
3306,2044.3,2421.81,16.6649,0.0007,2.005,1.778,nan,0.008,0.011,nan,0.234,-2.526,0.202,0.0616,0.095,0.082,0.34,-1
4248,1806.1,2703.6,17.1206,0.0008,1.376,1.152,nan,0.008,0.009,nan,0.2534,-6.223,-0.912,0.0736,0.104,0.1,0.15,-1
4108,1994.37,2437.32,17.4909,0.0015,1.501,1.221,nan,0.018,0.024,nan,3.1493,-2.299,4.274,0.6418,0.979,0.887,0.29,-1
4726,1618.0,2609.94,17.5436,0.0044,1.26,1.069,nan,0.023,0.017,nan,-0.5679,-7.324,12.696,0.323,0.465,0.41,0.21,-1
4460,1751.3,2512.62,17.2487,0.0054,1.438,1.223,nan,0.009,0.01,nan,-1.6222,-9.642,-6.364,0.7482,1.026,0.861,0.39,-1
4797,1711.51,2570.28,17.4399,0.0026,1.087,0.998,nan,0.011,0.01,nan,0.5507,-9.043,-2.725,0.1694,0.251,0.191,0.24,-1
4719,1898.5,2275.25,17.319,0.0015,1.161,0.997,nan,0.012,0.012,nan,0.2592,-7.939,0.384,0.1139,0.171,0.149,0.37,-1
4538,1753.76,2546.8,17.2826,0.0022,1.414,1.189,nan,0.008,0.01,nan,1.1126,-4.871,-0.251,0.0882,0.123,0.108,0.38,-1
4933,2387.82,2493.6,17.3236,0.001,1.207,1.015,nan,0.01,0.008,nan,0.3061,-8.346,6.739,0.0883,0.126,0.115,0.32,-1
5115,1683.13,2559.95,17.4744,0.0011,1.012,0.867,nan,0.009,0.008,nan,0.2437,-5.936,-0.269,0.0964,0.139,0.122,0.14,-1
5011,1527.56,2031.03,17.4434,0.0022,1.148,1.005,nan,0.015,0.026,nan,0.4505,-10.698,0.418,0.1129,0.144,0.245,0.39,-1
4897,2089.73,2497.36,17.2355,0.0009,1.544,1.293,nan,0.01,0.01,nan,0.366,-7.202,-0.139,0.0784,0.113,0.099,0.31,-1
4814,1798.7,1743.8,18.2022,0.0028,1.5,1.257,nan,0.015,0.016,nan,0.0131,-5.01,2.215,0.3719,0.944,0.578,0.44,-1
