ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
5700,2197.94,2038.31,18.8587,0.0028,1.831,1.369,nan,0.009,0.021,nan,0.2905,-6.358,1.544,0.257,0.425,0.36,0.58,-1
5701,2423.34,2191.18,19.079,0.0029,1.417,1.329,nan,0.012,0.023,nan,0.6022,-6.565,-0.511,0.2585,0.405,0.373,0.15,-1
5709,2715.28,1601.45,18.8055,0.0022,1.929,1.49,nan,0.011,0.032,nan,-0.0109,-5.877,0.357,0.2,0.347,0.328,0.38,-1
5724,2889.21,1361.29,19.0621,0.0027,1.697,1.323,nan,0.022,0.031,nan,0.5876,-10.968,-0.378,0.2376,0.434,0.393,0.17,-1
5730,1982.28,1883.21,19.0026,0.0031,1.724,1.327,nan,0.019,0.021,nan,0.2964,-8.378,2.193,0.2321,0.364,0.338,0.68,-1
5731,2596.42,1215.89,19.1139,0.0035,1.579,1.375,nan,0.013,0.025,nan,0.1668,-4.996,-0.108,0.2645,0.578,0.412,0.07,-1
5737,2063.11,1633.5,19.097,0.0036,1.582,1.373,nan,0.011,0.026,nan,0.3321,-11.362,1.927,0.2668,0.45,0.414,0.69,-1
5742,2692.13,1349.0,18.9833,0.0026,1.709,1.477,nan,0.013,0.023,nan,0.0681,-5.82,-0.586,0.2308,0.366,0.353,0.06,-1
5748,3063.31,1832.3,18.8891,0.0028,1.897,1.438,nan,0.01,0.025,nan,0.0714,-6.95,1.14,0.2081,0.361,0.346,0.59,-1
5754,2482.02,1300.15,19.3011,0.0064,1.927,1.498,nan,0.017,0.025,nan,-2.1161,-15.336,-8.534,0.7767,1.375,1.281,0.25,-1
5758,2760.34,1677.91,18.9824,0.0029,1.937,1.447,nan,0.023,0.029,nan,0.3565,-6.496,1.479,0.2263,0.385,0.399,0.58,-1
5763,2560.01,2032.89,18.9081,0.0029,1.811,1.263,nan,0.02,0.025,nan,0.4747,-7.5,1.47,0.2212,0.391,0.339,0.63,-1
5765,2456.98,2076.79,18.7715,0.0027,2.088,1.546,nan,0.012,0.031,nan,0.3946,-6.06,0.472,0.2411,0.403,0.321,0.35,-1
5767,2141.17,1650.56,19.1437,0.0029,1.493,1.23,nan,0.014,0.021,nan,0.4963,-6.625,1.68,0.2585,0.46,0.4,0.6,-1
5777,2439.47,1105.46,19.0903,0.0037,1.629,1.304,nan,0.042,0.05,nan,0.605,-4.833,0.647,0.3955,0.631,0.516,0.17,-1
5792,2637.17,1350.94,19.1188,0.0036,1.744,1.389,nan,0.017,0.023,nan,1.3006,-4.808,2.573,0.2585,0.482,0.435,0.18,-1
5802,2822.24,1900.89,19.0282,0.0028,1.852,1.401,nan,0.017,0.025,nan,-0.4088,-5.723,-0.26,0.2492,0.45,0.495,0.22,-1
5809,2055.2,1560.07,18.8785,0.0025,1.937,1.559,nan,0.011,0.031,nan,0.3957,-5.515,0.244,0.221,0.365,0.339,0.16,-1
5812,2065.02,1847.58,19.1061,0.0041,2.051,1.591,nan,0.025,0.035,nan,-0.0802,-6.294,1.217,0.3245,0.57,0.474,0.52,-1
5817,2352.45,2027.36,18.9879,0.0028,1.768,1.461,nan,0.019,0.027,nan,1.53,0.784,-3.819,0.2609,0.418,0.369,0.16,-1
5819,2584.23,1848.62,19.0511,0.0031,1.657,1.374,nan,0.016,0.025,nan,0.2333,-5.421,1.62,0.2315,0.399,0.369,0.45,-1
5823,2715.46,1566.17,18.773,0.0023,2.091,1.669,nan,0.011,0.04,nan,-0.2609,-5.54,0.542,0.2141,0.372,0.347,0.42,-1
5835,2478.81,2001.02,19.2199,0.0036,1.438,1.21,nan,0.016,0.029,nan,0.7756,-5.079,1.186,0.304,0.507,0.429,0.26,-1
5839,2046.07,2010.87,19.1128,0.0033,1.755,1.342,nan,0.022,0.027,nan,-0.0442,-5.826,0.975,0.3089,0.489,0.423,0.46,-1
5850,2594.61,2020.65,19.7944,0.0095,2.056,1.526,nan,0.024,0.037,nan,nan,nan,nan,nan,nan,nan,0.0,-1
5868,2228.81,1956.58,18.9889,0.0031,1.831,1.369,nan,0.011,0.026,nan,0.6072,-4.934,1.523,0.2589,0.402,0.365,0.3,-1
5870,2454.92,1290.17,19.1096,0.0033,1.6,1.305,nan,0.016,0.027,nan,0.2471,-6.566,-0.193,0.2801,0.543,0.414,0.18,-1
5871,2556.82,1270.85,18.7625,0.0031,2.27,1.651,nan,0.011,0.032,nan,0.8734,-7.783,2.513,0.1996,0.338,0.38,0.35,-1
5875,2008.35,1488.07,18.8949,0.0026,1.996,1.668,nan,0.01,0.037,nan,-0.044,-7.058,1.629,0.2191,0.344,0.349,0.66,-1
5881,2612.35,1622.35,18.8784,0.0024,2.025,1.551,nan,0.012,0.029,nan,0.3509,-8.071,1.19,0.2093,0.352,0.332,0.64,-1
5887,2773.4,1706.13,19.169,0.0029,1.509,1.357,nan,0.016,0.026,nan,0.4054,-13.921,4.754,0.2553,0.495,0.428,0.51,-1
5891,2848.9,2140.4,19.0491,0.003,1.779,1.269,nan,0.01,0.025,nan,0.2546,-7.802,-1.608,0.2524,0.421,0.386,0.11,-1
5897,2624.43,2241.04,19.2252,0.0035,1.644,1.378,nan,0.028,0.035,nan,0.3144,-7.331,0.528,0.317,0.643,0.479,0.4,-1
5898,2537.77,1497.77,19.2758,0.0041,1.405,1.212,nan,0.015,0.023,nan,-0.0337,-9.736,0.226,0.3186,0.576,0.467,0.37,-1
5899,2551.25,1772.4,18.9702,0.0031,1.87,1.444,nan,0.012,0.03,nan,-0.0715,-6.746,-0.216,0.2159,0.343,0.344,0.16,-1
5900,2518.44,1561.44,19.0999,0.0027,1.602,1.499,nan,0.012,0.034,nan,-0.0188,-5.602,0.375,0.2617,0.459,0.394,0.31,-1
5902,2584.47,1789.59,19.1017,0.0035,1.98,1.721,nan,0.023,0.034,nan,0.6191,-9.148,0.981,0.2468,0.449,0.39,0.42,-1
5910,2374.58,1943.0,19.2375,0.0033,1.489,1.268,nan,0.012,0.018,nan,0.2965,-7.697,1.043,0.3012,0.513,0.432,0.56,-1
5930,2310.82,1655.15,19.1099,0.0031,1.718,1.53,nan,0.018,0.041,nan,-0.0216,-8.666,0.575,0.2685,0.49,0.426,0.46,-1
5933,2306.56,1706.2,19.2623,0.0035,1.383,1.204,nan,0.014,0.022,nan,1.0838,-6.185,-1.152,0.2979,0.521,0.452,0.1,-1
5935,2291.66,1581.73,18.9688,0.003,1.864,1.267,nan,0.021,0.031,nan,0.5905,-5.774,0.343,0.2368,0.409,0.356,0.2,-1
5936,2842.6,2112.22,19.2124,0.0034,1.746,1.413,nan,0.015,0.027,nan,-0.3704,-5.991,1.885,0.3204,0.632,0.493,0.54,-1
5940,2930.96,1806.32,19.325,0.0034,1.6,1.214,nan,0.042,0.05,nan,0.4863,-5.228,0.527,0.3189,0.693,0.56,0.21,-1
5941,2494.19,2212.72,19.0657,0.003,1.881,1.342,nan,0.012,0.024,nan,-0.3272,-8.325,3.336,0.2442,0.42,0.394,0.43,-1
5955,2940.34,1486.94,19.0812,0.0028,1.893,1.45,nan,0.013,0.033,nan,0.4627,-5.239,2.148,0.2497,0.455,0.452,0.44,-1
5956,2377.99,2093.25,19.0672,0.0029,1.8,1.414,nan,0.014,0.026,nan,0.3985,-6.647,1.28,0.2656,0.431,0.365,0.56,-1
5964,2691.72,2114.62,19.211,0.0039,1.651,1.311,nan,0.017,0.028,nan,-0.0534,-5.388,1.572,0.3287,0.592,0.496,0.45,-1
5966,2787.07,2063.26,19.1763,0.003,1.696,1.338,nan,0.014,0.027,nan,-0.2991,-7.026,1.652,0.287,0.486,0.423,0.62,-1
5972,2219.81,1844.03,19.1439,0.0031,1.817,1.22,nan,0.014,0.025,nan,0.4809,-2.257,3.19,0.3017,0.574,0.486,0.04,-1
5973,2652.27,1500.9,19.0943,0.0025,1.808,1.318,nan,0.013,0.024,nan,0.4509,-6.442,0.503,0.2646,0.473,0.408,0.39,-1
5975,3032.94,1717.36,19.2497,0.0031,nan,1.432,nan,nan,0.031,nan,-0.2429,-4.451,1.04,0.303,0.534,0.486,0.26,-1
5977,2070.49,1551.07,19.2584,0.0033,1.588,1.326,nan,0.015,0.024,nan,0.7364,-9.879,3.539,0.3104,0.548,0.469,0.34,-1
5978,2856.97,1360.67,19.2955,0.0034,1.562,1.282,nan,0.011,0.024,nan,1.0888,-4.874,-0.176,0.2868,0.556,0.465,0.06,-1
5990,2516.44,1659.9,18.9482,0.0029,1.992,1.557,nan,0.022,0.036,nan,-0.22,-5.709,1.006,0.2435,0.403,0.383,0.49,-1
5992,2200.99,1484.23,19.0385,0.0029,1.888,1.415,nan,0.014,0.034,nan,-0.0299,-6.589,1.612,0.2603,0.436,0.412,0.6,-1
5993,2651.12,1696.07,19.2551,0.0034,1.621,1.463,nan,0.014,0.025,nan,0.3993,-4.894,2.96,0.2766,0.6,0.445,0.36,-1
5996,2534.0,2078.74,19.2012,0.0033,nan,1.365,nan,nan,0.029,nan,0.072,-7.204,1.221,0.3127,0.547,0.459,0.59,-1
5997,2209.27,1610.35,18.9376,0.0026,2.063,1.651,nan,0.011,0.033,nan,-0.1438,-3.844,-0.013,0.22,0.358,0.346,0.03,-1
6006,2389.19,2195.82,18.9486,0.0028,2.047,1.534,nan,0.013,0.034,nan,0.9358,-6.906,1.117,0.2316,0.359,0.333,0.42,-1
6008,2794.05,1341.1,19.3275,0.0038,1.739,1.436,nan,0.027,0.029,nan,1.3635,-7.234,0.33,0.2857,0.551,0.464,0.17,-1
6016,2499.23,1997.87,19.144,0.0032,1.77,1.422,nan,0.015,0.031,nan,0.3402,-8.528,-0.721,0.2886,0.508,0.428,0.2,-1
6017,2933.45,1426.88,19.2837,0.0032,1.612,1.415,nan,0.014,0.03,nan,0.6165,-4.606,1.176,0.2871,0.537,0.499,0.21,-1
6018,2474.62,1317.58,18.8556,0.0027,2.237,1.779,nan,0.015,0.039,nan,0.2737,-8.164,2.804,0.2183,0.361,0.315,0.56,-1
6026,2615.64,2100.98,19.0902,0.0031,1.9,1.414,nan,0.013,0.033,nan,-0.194,-5.968,1.6,0.2746,0.486,0.413,0.54,-1
6038,2823.69,2086.12,18.9038,0.0036,2.095,1.644,nan,0.013,0.032,nan,0.3824,-5.636,0.724,0.2346,0.391,0.363,0.35,-1
6039,2433.7,1840.82,19.2768,0.0037,1.687,1.388,nan,0.012,0.025,nan,0.5242,-7.623,2.048,0.3437,0.622,0.532,0.64,-1
6046,2066.57,1459.11,19.3097,0.0037,1.643,1.446,nan,0.016,0.036,nan,0.2433,-7.211,2.604,0.305,0.518,0.448,0.64,-1
6050,2423.03,1306.21,19.3047,0.0036,1.764,1.457,nan,0.018,0.033,nan,0.8493,-6.761,1.864,0.3322,0.634,0.497,0.55,-1
6052,2777.89,2100.38,19.3002,0.0041,1.651,1.386,nan,0.014,0.026,nan,-0.0798,-2.804,-0.101,0.346,0.571,0.485,0.01,-1
6054,2721.61,1482.71,19.2867,0.0037,1.737,1.285,nan,0.015,0.025,nan,0.0151,-7.576,1.215,0.2809,0.54,0.453,0.62,-1
6055,2188.57,1332.83,19.4022,0.0041,1.507,1.261,nan,0.016,0.029,nan,0.2683,-8.127,2.166,0.3128,0.574,0.498,0.68,-1
6058,2515.33,1438.72,19.178,0.0027,1.826,1.498,nan,0.015,0.036,nan,0.5466,-7.507,1.42,0.2702,0.482,0.417,0.6,-1
6060,2307.6,1984.68,19.2189,0.0035,1.756,1.363,nan,0.013,0.025,nan,-0.1434,-5.253,0.363,0.3186,0.522,0.472,0.24,-1
6062,2097.15,1747.02,19.2856,0.0033,1.757,1.467,nan,0.024,0.034,nan,0.6515,-4.675,0.538,0.2975,0.517,0.466,0.12,-1
6087,2592.12,1563.54,19.2806,0.003,1.661,1.389,nan,0.016,0.032,nan,0.7591,-6.142,1.694,0.2868,0.522,0.436,0.51,-1
6092,2226.49,1998.48,19.5027,0.0065,1.744,1.463,nan,0.015,0.031,nan,0.9528,-6.442,-1.458,0.5651,0.931,0.777,0.1,-1
6094,2298.42,2076.92,19.316,0.0036,1.674,1.352,nan,0.013,0.029,nan,0.3565,-7.052,1.41,0.3551,0.576,0.484,0.58,-1
6097,2488.65,1925.59,19.3022,0.0035,1.759,1.443,nan,0.015,0.035,nan,0.8248,-12.604,3.43,0.3409,0.599,0.486,0.29,-1
6100,2227.48,1437.35,19.4667,0.004,1.568,1.251,nan,0.013,0.029,nan,0.3295,-5.302,1.334,0.3484,0.673,0.515,0.38,-1
6105,2415.55,1188.56,19.1814,0.003,1.937,1.58,nan,0.014,0.043,nan,0.134,-6.851,1.456,0.2673,0.527,0.411,0.61,-1
6107,2195.19,1692.99,19.4224,0.0034,1.489,1.36,nan,0.016,0.024,nan,0.6508,-1.4,-1.392,0.3135,0.554,0.482,0.18,-1
6111,2329.06,1343.41,19.1708,0.0034,2.007,1.519,nan,0.013,0.035,nan,0.5777,-7.934,0.903,0.2972,0.581,0.423,0.5,-1
6114,2549.17,1903.49,18.7992,0.0032,2.547,1.952,nan,0.014,0.043,nan,0.662,-6.582,1.865,0.2669,0.499,0.404,0.6,-1
6118,2871.32,1287.79,19.1645,0.0034,2.041,1.686,nan,0.013,0.053,nan,0.193,-5.141,1.09,0.2601,0.495,0.41,0.35,-1
6119,1988.11,1752.65,19.1814,0.0031,1.924,1.502,nan,0.014,0.039,nan,0.0961,-7.426,1.258,0.2656,0.449,0.388,0.63,-1
6125,2825.7,2072.44,19.3025,0.0034,1.769,1.398,nan,0.013,0.031,nan,0.5808,-5.174,0.704,0.3179,0.533,0.464,0.22,-1
6132,2711.24,2168.3,19.4188,0.0041,2.24,1.47,nan,0.043,0.035,nan,-0.2103,-6.079,0.734,0.3289,0.574,0.506,0.44,-1
6133,2769.66,1450.28,19.4199,0.0033,1.644,1.509,nan,0.016,0.037,nan,0.3715,-11.026,3.331,0.335,0.6,0.514,0.51,-1
6134,2796.56,1191.13,19.3523,0.0042,1.723,1.45,nan,0.017,0.035,nan,0.1757,-7.271,-0.154,0.2946,0.564,0.48,0.22,-1
6143,2798.6,2005.41,19.3605,0.0041,1.714,1.376,nan,0.015,0.034,nan,-0.0407,-8.162,3.229,0.3557,0.592,0.518,0.56,-1
6146,2679.33,1339.68,19.3481,0.0035,nan,1.383,nan,nan,0.037,nan,0.0785,-8.021,2.268,0.3158,0.536,0.459,0.7,-1
6147,2741.46,1201.69,19.5346,0.0087,1.935,1.407,nan,0.022,0.038,nan,1.9348,0.955,9.626,0.6223,1.198,0.934,0.25,-1
6153,2573.37,1737.23,19.3031,0.0031,1.871,1.559,nan,0.016,0.04,nan,0.0889,-8.987,0.296,0.3142,0.554,0.475,0.4,-1
6159,2338.78,2133.32,19.2696,0.0035,1.917,1.437,nan,0.015,0.038,nan,-0.1199,-5.901,-0.986,0.3208,0.5,0.425,0.05,-1
6166,2544.42,1838.52,19.435,0.0045,1.668,1.207,nan,0.016,0.032,nan,0.1169,-6.343,0.54,0.3323,0.575,0.487,0.39,-1
6167,2285.35,1984.42,19.4827,0.0038,1.687,1.266,nan,0.015,0.029,nan,0.5348,-16.958,1.806,0.3685,0.6,0.552,0.2,-1
6178,2075.64,2005.82,19.3301,0.0044,1.828,1.293,nan,0.015,0.039,nan,0.2034,-10.401,2.47,0.3403,0.539,0.464,0.54,-1
6179,2439.34,2162.56,19.317,0.0034,2.004,1.677,nan,0.016,0.046,nan,-0.4372,-7.226,0.496,0.36,0.563,0.484,0.43,-1
6193,2881.1,1737.46,19.535,0.004,1.67,1.52,nan,0.016,0.043,nan,0.5875,-6.459,-0.761,0.3637,0.63,0.571,0.12,-1
6196,2156.02,1231.42,19.4962,0.0045,1.682,1.352,nan,0.018,0.041,nan,0.9024,-5.998,0.375,0.3935,0.733,0.607,0.24,-1
6198,2513.5,1864.06,19.4899,0.0043,1.766,1.511,nan,0.019,0.042,nan,0.4624,-8.11,-0.201,0.3465,0.651,0.573,0.26,-1
6203,2316.72,1769.54,19.4322,0.004,1.932,1.459,nan,0.02,0.038,nan,0.32,-5.35,1.327,0.322,0.569,0.494,0.38,-1
6206,2533.44,1427.81,20.0872,0.0066,nan,0.074,-0.66,nan,0.016,0.021,2.7585,-24.999,3.66,0.6281,1.021,1.156,0.25,-1
6208,2624.81,1573.82,19.5354,0.0036,1.687,1.379,nan,0.015,0.039,nan,0.0286,-8.734,5.499,0.3365,0.6,0.523,0.17,-1
6210,1996.03,1587.53,19.5467,0.0039,1.659,1.457,nan,0.018,0.042,nan,0.2115,-4.591,3.129,0.3794,0.655,0.541,0.34,-1
6211,2277.43,1657.43,19.5336,0.0046,1.743,1.442,nan,0.021,0.045,nan,0.8226,-7.729,2.468,0.4058,0.901,0.61,0.55,-1
6214,2474.75,2183.18,19.5602,0.0044,1.822,1.473,nan,0.013,0.034,nan,-0.3504,-3.612,2.651,0.3889,0.679,0.552,0.34,-1
6215,2273.18,1628.91,19.6392,0.0062,1.751,1.204,nan,0.021,0.031,nan,-0.1697,-0.029,-2.156,0.5986,1.211,1.0,0.25,-1
6216,2285.43,1364.35,19.4969,0.0046,1.88,1.4,nan,0.016,0.039,nan,-0.1698,-12.347,-0.156,0.3893,0.766,0.601,0.24,-1
6217,2411.46,1898.65,19.5191,0.0042,1.862,1.49,nan,0.017,0.04,nan,0.4052,-5.813,1.262,0.3786,0.672,0.556,0.43,-1
6218,2765.53,1943.29,19.5476,0.0043,1.688,1.525,nan,0.023,0.059,nan,0.2198,-10.508,2.048,0.3571,0.64,0.553,0.59,-1
6220,2668.39,2222.46,19.4517,0.0037,1.822,1.312,nan,0.025,0.044,nan,0.5068,-6.603,0.57,0.3907,0.632,0.527,0.38,-1
6221,2759.81,2041.02,19.7035,0.0045,1.695,1.481,nan,0.017,0.045,nan,0.8584,-4.642,0.785,0.4245,0.77,0.661,0.17,-1
6223,2415.52,1867.43,19.577,0.0046,1.827,1.432,nan,0.017,0.034,nan,0.2769,-6.216,1.785,0.3894,0.626,0.548,0.54,-1
6227,2533.4,1869.16,19.7881,0.005,1.71,1.503,nan,0.024,0.06,nan,1.4635,-9.39,3.979,0.4345,0.741,0.638,0.19,-1
